mapId,id,label,xPos,yPos,destination,destinationLabel,script,flags
200080200,2,"top00",-255,-1225,200080100,"under00","",""
200080200,3,"under00",160,631,200080300,"top00","",""
200080300,0,"sp",67,-1960,999999999,"","",""
200080300,1,"sp",41,-1231,999999999,"","",""
200080300,2,"sp",-49,-1554,999999999,"","",""
200080300,3,"top00",148,-1905,200080200,"under00","",""
200080300,4,"under00",152,-28,200080400,"top00","",""
200080400,0,"sp",30,-823,999999999,"","",""
200080400,1,"sp",113,-825,999999999,"","",""
200080400,2,"sp",-114,448,999999999,"","",""
200080400,3,"sp",-37,462,999999999,"","",""
200080400,4,"under00",-243,631,200080500,"top00","",""
200080400,5,"top00",150,-785,200080300,"under00","",""
200080500,0,"sp",-191,-1279,999999999,"","",""
200080500,1,"sp",137,-220,999999999,"","",""
200080500,2,"sp",34,62,999999999,"","",""
200080500,3,"under00",-237,333,200080600,"top00","",""
200080500,4,"top00",-246,-1249,200080400,"under00","",""
200080600,0,"sp",-70,-1733,999999999,"","",""
200080600,1,"sp",-187,-1743,999999999,"","",""
200080600,2,"sp",-43,-506,999999999,"","",""
200080600,3,"sp",19,-1453,999999999,"","",""
200080600,4,"under00",-244,90,200080700,"top00","",""
200080600,5,"top00",-255,-1703,200080500,"under00","",""
200080700,0,"sp",-123,-524,999999999,"","",""
200080700,1,"sp",-28,-510,999999999,"","",""
200080700,2,"sp",-114,-3,999999999,"","",""
200080700,3,"sp",-186,586,999999999,"","",""
200080700,4,"under00",163,1111,200080800,"top00","",""
200080700,5,"top00",-249,-475,200080600,"under00","",""
200080800,0,"sp",87,-1871,999999999,"","",""
200080800,1,"sp",-104,-1572,999999999,"","",""
200080800,2,"sp",91,-758,999999999,"","",""
200080800,3,"top00",174,-1842,200080700,"under00","",""
200080800,4,"under00",162,-209,200080900,"top00","",""
200080900,0,"sp",79,-1320,999999999,"","",""
200080900,1,"sp",-88,-1302,999999999,"","",""
200080900,2,"sp",-43,-766,999999999,"","",""
200080900,3,"sp",-43,148,999999999,"","",""
200080900,4,"top00",155,-1281,200080800,"under00","",""
200080900,5,"under00",150,330,200081000,"top00","",""
200081000,0,"sp",-4,-490,999999999,"","",""
200081000,1,"sp",-38,451,999999999,"","",""
200081000,2,"top00",168,-454,200080900,"under00","",""
200081000,3,"under00",-255,1291,200081100,"top00","",""
200081100,0,"sp",-126,-1602,999999999,"","",""
200081100,1,"sp",111,-1078,999999999,"","",""
200081100,2,"top00",-243,-1565,200081000,"under00","",""
200081100,3,"under00",-253,-26,200081200,"top00","",""
200081200,0,"sp",-119,-1474,999999999,"","",""
200081200,1,"sp",-171,-1334,999999999,"","",""
200081200,2,"sp",25,-386,999999999,"","",""
200081200,3,"in00",-42,-266,200081201,"out00","",""
200081200,4,"top00",-240,-1444,200081100,"under00","",""
200081200,5,"under00",163,633,200081300,"top00","",""
200081201,0,"sp",0,0,999999999,"","",""
200081201,1,"out00",5,42,200081200,"in00","",""
200081300,0,"sp",78,-623,999999999,"","",""
200081300,1,"sp",-100,-118,999999999,"","",""
200081300,2,"sp",-95,425,999999999,"","",""
200081300,3,"top00",192,-584,200081200,"under00","",""
200081300,4,"under00",157,573,200081400,"top00","",""
200081400,0,"sp",84,-634,999999999,"","",""
200081400,1,"sp",-245,-645,999999999,"","",""
200081400,2,"sp",90,90,999999999,"","",""
200081400,3,"sp",-94,779,999999999,"","",""
200081400,4,"under00",-258,1050,200081500,"top00","",""
200081400,5,"top00",180,-613,200081300,"under00","",""
200081500,0,"sp",-103,-1152,999999999,"","",""
200081500,1,"sp",-178,-374,999999999,"","",""
200081500,2,"sp",-177,-1162,999999999,"","",""
200081500,3,"sp",36,-185,999999999,"","",""
200081500,4,"sp",-50,182,999999999,"","",""
200081500,5,"top00",-242,-1136,200081400,"under00","",""
200081500,6,"under00",158,513,200081600,"top00","",""
200081600,0,"sp",-61,-877,999999999,"","",""
200081600,1,"sp",22,-880,999999999,"","",""
200081600,2,"sp",-181,-330,999999999,"","",""
200081600,3,"sp",130,128,999999999,"","",""
200081600,4,"top00",167,-837,200081500,"under00","",""
200081600,5,"under00",-252,511,200081700,"top00","",""
200081700,0,"sp",-123,-399,999999999,"","",""
200081700,1,"sp",-87,-263,999999999,"","",""
200081700,2,"sp",-161,1008,999999999,"","",""
200081700,3,"sp",30,1447,999999999,"","",""
200081700,4,"top00",-238,-368,200081600,"under00","",""
200081700,5,"under00",-244,1530,200081800,"top00","",""
200081800,0,"sp",-148,-590,999999999,"","",""
200081800,1,"sp",37,63,999999999,"","",""
200081800,2,"sp",-114,371,999999999,"","",""
200081800,3,"sp",-45,1029,999999999,"","",""
200081800,4,"top00",-250,-565,200081700,"under00","",""
200081800,5,"under00",171,1232,200081900,"top00","",""
200081900,0,"sp",30,-721,999999999,"","",""
200081900,1,"sp",-54,-728,999999999,"","",""
200081900,2,"sp",-41,443,999999999,"","",""
200081900,3,"sp",19,860,999999999,"","",""
200081900,4,"top00",145,-693,200081800,"under00","",""
200081900,5,"under00",-242,1171,200082000,"top00","",""
200082000,0,"sp",-148,-787,999999999,"","",""
200082000,1,"sp",22,-688,999999999,"","",""
200082000,2,"sp",-130,-253,999999999,"","",""
200082000,3,"sp",-73,624,999999999,"","",""
200082000,4,"top00",-242,-755,200081900,"under00","",""
200082000,5,"under00",167,1053,200082100,"top00","",""
200082100,0,"sp",63,-220,999999999,"","",""
200082100,1,"sp",25,458,999999999,"","",""
200082100,2,"sp",-102,808,999999999,"","",""
200082100,3,"sp",-47,1476,999999999,"","",""
200082100,4,"in00",-35,2307,200082200,"top00","",""
200082100,5,"top00",173,-167,200082000,"under00","",""
200082100,6,"under00",156,2311,211000200,"west00","",""
200082200,0,"sp",-251,-1880,999999999,"","",""
200082200,1,"sp",124,-1189,999999999,"","",""
200082200,2,"sp",133,-352,999999999,"","",""
200082200,3,"top00",-47,-1963,200082100,"in00","",""
200082200,4,"under00",-48,9,200082300,"top00","",""
200082300,0,"sp",0,0,999999999,"","",""
200082300,1,"in00",0,-1305,200082301,"out00","",""
200082300,2,"top00",-4,-1956,200082200,"under00","",""
200082300,3,"under00",223,121,230010000,"west00","",""
200082301,0,"sp",281,62,999999999,"","",""
200082301,1,"sp",-312,62,999999999,"","",""
200082301,2,"out00",2,31,200082300,"in00","",""
200090000,0,"sp",-28,105,999999999,"","",""
200090000,1,"sp",-290,72,999999999,"","",""
200090000,2,"sp",-400,0,999999999,"","",""
200090000,3,"sp",276,-103,999999999,"","",""
200090000,4,"in00",-127,165,200090001,"st01","",""
200090000,5,"under00",-116,477,200090001,"st00","",""
200090000,6,"h002",-94,45,200090000,"h002_1","",""
200090000,7,"h002_1",-93,-617,200090000,"h002","",""
200090001,0,"sp",-124,34,999999999,"","",""
200090001,1,"sp",186,32,999999999,"","",""
200090001,2,"st00",130,90,999999999,"","",""
200090001,3,"st01",-157,90,999999999,"","",""
200090001,4,"out00",-292,-130,200090000,"in00","",""
200090001,5,"out01",60,203,200090000,"under00","",""
200090010,0,"sp",60,32,999999999,"","",""
200090010,1,"sp",198,72,999999999,"","",""
200090010,2,"sp",-232,-10,999999999,"","",""
200090010,3,"sp",-395,-110,999999999,"","",""
200090010,4,"in00",-2,164,200090011,"st01","",""
200090010,5,"under00",12,477,200090011,"st00","",""
200090010,6,"h002",-11,45,200090010,"h002_1","",""
200090010,7,"h002_1",-13,-625,200090010,"h002","",""
200090011,0,"sp",-124,34,999999999,"","",""
200090011,1,"sp",186,32,999999999,"","",""
200090011,2,"st00",125,89,999999999,"","",""
200090011,3,"st01",-177,91,999999999,"","",""
200090011,4,"out00",-292,-130,200090010,"in00","",""
200090011,5,"out01",60,203,200090010,"under00","",""
200090020,0,"sp",7,-775,999999999,"","",""
200090020,1,"hd00",-386,-356,200000161,"st00","","only_once"
200090020,2,"hd01",-289,-356,200000161,"st00","","only_once"
200090020,3,"hd02",-192,-356,200000161,"st00","","only_once"
200090020,4,"hd03",-95,-356,200000161,"st00","","only_once"
200090020,5,"hd04",2,-356,200000161,"st00","","only_once"
200090020,6,"hd05",99,-356,200000161,"st00","","only_once"
200090020,7,"hd06",196,-356,200000161,"st00","","only_once"
200090020,8,"hd07",293,-356,200000161,"st00","","only_once"
200090020,9,"hd08",391,-356,200000161,"st00","","only_once"
200090020,10,"out01",-3,-638,999999999,"","move_OrbEre","only_once"
200090020,11,"out02",93,-638,999999999,"","move_OrbEre","only_once"
200090020,12,"out00",-78,-638,999999999,"","move_OrbEre","only_once"
200090020,13,"out03",93,-734,999999999,"","move_OrbEre","only_once"
200090020,14,"out04",-1,-734,999999999,"","move_OrbEre","only_once"
200090020,15,"out05",-78,-734,999999999,"","move_OrbEre",""
200090021,0,"sp",114,-776,999999999,"","",""
200090021,1,"hd00",-386,-356,130000210,"st00","","only_once"
200090021,2,"hd01",-289,-356,130000210,"st00","","only_once"
200090021,3,"hd02",-192,-356,130000210,"st00","","only_once"
200090021,4,"hd03",-95,-356,130000210,"st00","","only_once"
200090021,5,"hd04",2,-356,130000210,"st00","","only_once"
200090021,6,"hd05",99,-356,130000210,"st00","","only_once"
200090021,7,"hd06",196,-356,130000210,"st00","","only_once"
200090021,8,"hd07",293,-356,130000210,"st00","","only_once"
200090021,9,"hd08",391,-356,130000210,"st00","","only_once"
200090021,10,"out00",5,-670,999999999,"","move_EreOrb","only_once"
200090021,11,"out01",84,-670,999999999,"","move_EreOrb","only_once"
200090021,12,"out02",167,-670,999999999,"","move_EreOrb","only_once"
200090021,13,"out03",5,-766,999999999,"","move_EreOrb","only_once"
200090021,14,"out04",90,-765,999999999,"","move_EreOrb",""
200090021,15,"out05",169,-764,999999999,"","move_EreOrb",""
200090022,0,"sp",7,-775,999999999,"","",""
200090022,1,"hd00",-386,-356,200000161,"st00","","only_once"
200090022,2,"hd01",-289,-356,200000161,"st00","","only_once"
200090022,3,"hd02",-192,-356,200000161,"st00","","only_once"
200090022,4,"hd03",-95,-356,200000161,"st00","","only_once"
200090022,5,"hd04",2,-356,200000161,"st00","","only_once"
200090022,6,"hd05",99,-356,200000161,"st00","","only_once"
200090022,7,"hd06",196,-356,200000161,"st00","","only_once"
200090022,8,"hd07",293,-356,200000161,"st00","","only_once"
200090022,9,"hd08",391,-356,200000161,"st00","","only_once"
200090022,10,"out01",-3,-638,999999999,"","move_OrbEre","only_once"
200090022,11,"out02",93,-638,999999999,"","move_OrbEre","only_once"
200090022,12,"out00",-78,-638,999999999,"","move_OrbEre","only_once"
200090022,13,"out03",93,-734,999999999,"","move_OrbEre","only_once"
200090022,14,"out04",-1,-734,999999999,"","move_OrbEre","only_once"
200090022,15,"out05",-78,-734,999999999,"","move_OrbEre",""
200090023,0,"sp",114,-776,999999999,"","",""
200090023,1,"hd00",-386,-356,130000210,"st00","","only_once"
200090023,2,"hd01",-289,-356,130000210,"st00","","only_once"
200090023,3,"hd02",-192,-356,130000210,"st00","","only_once"
200090023,4,"hd03",-95,-356,130000210,"st00","","only_once"
200090023,5,"hd04",2,-356,130000210,"st00","","only_once"
200090023,6,"hd05",99,-356,130000210,"st00","","only_once"
200090023,7,"hd06",196,-356,130000210,"st00","","only_once"
200090023,8,"hd07",293,-356,130000210,"st00","","only_once"
200090023,9,"hd08",391,-356,130000210,"st00","","only_once"
200090023,10,"out00",5,-670,999999999,"","move_EreOrb","only_once"
200090023,11,"out01",84,-670,999999999,"","move_EreOrb","only_once"
200090023,12,"out02",167,-670,999999999,"","move_EreOrb","only_once"
200090023,13,"out03",5,-766,999999999,"","move_EreOrb","only_once"
200090023,14,"out04",90,-765,999999999,"","move_EreOrb",""
200090023,15,"out05",169,-764,999999999,"","move_EreOrb",""
200090024,0,"sp",7,-775,999999999,"","",""
200090024,1,"hd00",-386,-356,200000161,"st00","","only_once"
200090024,2,"hd01",-289,-356,200000161,"st00","","only_once"
200090024,3,"hd02",-192,-356,200000161,"st00","","only_once"
200090024,4,"hd03",-95,-356,200000161,"st00","","only_once"
200090024,5,"hd04",2,-356,200000161,"st00","","only_once"
200090024,6,"hd05",99,-356,200000161,"st00","","only_once"
200090024,7,"hd06",196,-356,200000161,"st00","","only_once"
200090024,8,"hd07",293,-356,200000161,"st00","","only_once"
200090024,9,"hd08",391,-356,200000161,"st00","","only_once"
200090024,10,"out01",-3,-638,999999999,"","move_OrbEre","only_once"
200090024,11,"out02",93,-638,999999999,"","move_OrbEre","only_once"
200090024,12,"out00",-78,-638,999999999,"","move_OrbEre","only_once"
200090024,13,"out03",93,-734,999999999,"","move_OrbEre","only_once"
200090024,14,"out04",-1,-734,999999999,"","move_OrbEre","only_once"
200090024,15,"out05",-78,-734,999999999,"","move_OrbEre",""
200090025,0,"sp",114,-776,999999999,"","",""
200090025,1,"hd00",-386,-356,130000210,"st00","","only_once"
200090025,2,"hd01",-289,-356,130000210,"st00","","only_once"
200090025,3,"hd02",-192,-356,130000210,"st00","","only_once"
200090025,4,"hd03",-95,-356,130000210,"st00","","only_once"
200090025,5,"hd04",2,-356,130000210,"st00","","only_once"
200090025,6,"hd05",99,-356,130000210,"st00","","only_once"
200090025,7,"hd06",196,-356,130000210,"st00","","only_once"
200090025,8,"hd07",293,-356,130000210,"st00","","only_once"
200090025,9,"hd08",391,-356,130000210,"st00","","only_once"
200090025,10,"out00",5,-670,999999999,"","move_EreOrb","only_once"
200090025,11,"out01",84,-670,999999999,"","move_EreOrb","only_once"
200090025,12,"out02",167,-670,999999999,"","move_EreOrb","only_once"
200090025,13,"out03",5,-766,999999999,"","move_EreOrb","only_once"
200090025,14,"out04",90,-765,999999999,"","move_EreOrb",""
200090025,15,"out05",169,-764,999999999,"","move_EreOrb",""
200090026,0,"sp",7,-775,999999999,"","",""
200090026,1,"hd00",-386,-356,200000161,"st00","","only_once"
200090026,2,"hd01",-289,-356,200000161,"st00","","only_once"
200090026,3,"hd02",-192,-356,200000161,"st00","","only_once"
200090026,4,"hd03",-95,-356,200000161,"st00","","only_once"
200090026,5,"hd04",2,-356,200000161,"st00","","only_once"
200090026,6,"hd05",99,-356,200000161,"st00","","only_once"
200090026,7,"hd06",196,-356,200000161,"st00","","only_once"
200090026,8,"hd07",293,-356,200000161,"st00","","only_once"
200090026,9,"hd08",391,-356,200000161,"st00","","only_once"
200090026,10,"out01",-3,-638,999999999,"","move_OrbEre","only_once"
200090026,11,"out02",93,-638,999999999,"","move_OrbEre","only_once"
200090026,12,"out00",-78,-638,999999999,"","move_OrbEre","only_once"
200090026,13,"out03",93,-734,999999999,"","move_OrbEre","only_once"
200090026,14,"out04",-1,-734,999999999,"","move_OrbEre","only_once"
200090026,15,"out05",-78,-734,999999999,"","move_OrbEre",""
200090027,0,"sp",114,-776,999999999,"","",""
200090027,1,"hd00",-386,-356,130000210,"st00","","only_once"
200090027,2,"hd01",-289,-356,130000210,"st00","","only_once"
200090027,3,"hd02",-192,-356,130000210,"st00","","only_once"
200090027,4,"hd03",-95,-356,130000210,"st00","","only_once"
200090027,5,"hd04",2,-356,130000210,"st00","","only_once"
200090027,6,"hd05",99,-356,130000210,"st00","","only_once"
200090027,7,"hd06",196,-356,130000210,"st00","","only_once"
200090027,8,"hd07",293,-356,130000210,"st00","","only_once"
200090027,9,"hd08",391,-356,130000210,"st00","","only_once"
200090027,10,"out00",5,-670,999999999,"","move_EreOrb","only_once"
200090027,11,"out01",84,-670,999999999,"","move_EreOrb","only_once"
200090027,12,"out02",167,-670,999999999,"","move_EreOrb","only_once"
200090027,13,"out03",5,-766,999999999,"","move_EreOrb","only_once"
200090027,14,"out04",90,-765,999999999,"","move_EreOrb",""
200090027,15,"out05",169,-764,999999999,"","move_EreOrb",""
200090028,0,"sp",7,-775,999999999,"","",""
200090028,1,"hd00",-386,-356,200000161,"st00","","only_once"
200090028,2,"hd01",-289,-356,200000161,"st00","","only_once"
200090028,3,"hd02",-192,-356,200000161,"st00","","only_once"
200090028,4,"hd03",-95,-356,200000161,"st00","","only_once"
200090028,5,"hd04",2,-356,200000161,"st00","","only_once"
200090028,6,"hd05",99,-356,200000161,"st00","","only_once"
200090028,7,"hd06",196,-356,200000161,"st00","","only_once"
200090028,8,"hd07",293,-356,200000161,"st00","","only_once"
200090028,9,"hd08",391,-356,200000161,"st00","","only_once"
200090028,10,"out01",-3,-638,999999999,"","move_OrbEre","only_once"
200090028,11,"out02",93,-638,999999999,"","move_OrbEre","only_once"
200090028,12,"out00",-78,-638,999999999,"","move_OrbEre","only_once"
200090028,13,"out03",93,-734,999999999,"","move_OrbEre","only_once"
200090028,14,"out04",-1,-734,999999999,"","move_OrbEre","only_once"
200090028,15,"out05",-78,-734,999999999,"","move_OrbEre",""
200090029,0,"sp",114,-776,999999999,"","",""
200090029,1,"hd00",-386,-356,130000210,"st00","","only_once"
200090029,2,"hd01",-289,-356,130000210,"st00","","only_once"
200090029,3,"hd02",-192,-356,130000210,"st00","","only_once"
200090029,4,"hd03",-95,-356,130000210,"st00","","only_once"
200090029,5,"hd04",2,-356,130000210,"st00","","only_once"
200090029,6,"hd05",99,-356,130000210,"st00","","only_once"
200090029,7,"hd06",196,-356,130000210,"st00","","only_once"
200090029,8,"hd07",293,-356,130000210,"st00","","only_once"
200090029,9,"hd08",391,-356,130000210,"st00","","only_once"
200090029,10,"out00",5,-670,999999999,"","move_EreOrb","only_once"
200090029,11,"out01",84,-670,999999999,"","move_EreOrb","only_once"
200090029,12,"out02",167,-670,999999999,"","move_EreOrb","only_once"
200090029,13,"out03",5,-766,999999999,"","move_EreOrb","only_once"
200090029,14,"out04",90,-765,999999999,"","move_EreOrb",""
200090029,15,"out05",169,-764,999999999,"","move_EreOrb",""
200090030,0,"sp",7,-747,999999999,"","",""
200090030,1,"hd00",-386,-356,101000400,"st00","",""
200090030,2,"hd01",-289,-356,101000400,"st00","",""
200090030,3,"hd02",-192,-356,101000400,"st00","",""
200090030,4,"hd03",-95,-356,101000400,"st00","",""
200090030,5,"hd04",2,-356,101000000,"st00","",""
200090030,6,"hd05",99,-356,101000400,"st00","",""
200090030,7,"hd06",196,-356,101000400,"st00","",""
200090030,8,"hd07",293,-356,101000400,"st00","",""
200090030,9,"hd08",391,-356,101000400,"st00","",""
200090030,10,"out00",-81,-658,999999999,"","move_EliEre","only_once"
200090030,11,"out01",0,-658,999999999,"","move_EliEre","only_once"
200090030,12,"out02",91,-658,999999999,"","move_EliEre","only_once"
200090030,13,"out03",-81,-753,999999999,"","move_EliEre","only_once"
200090030,14,"out04",4,-752,999999999,"","move_EliEre","only_once"
200090030,15,"out05",92,-752,999999999,"","move_EliEre","only_once"
200090031,0,"sp",29,-720,999999999,"","",""
200090031,1,"hd00",-386,-356,200000161,"st00","","only_once"
