serial_number,itemid,quantity,price,expiration_days,priority,"gender","flags"
10002058,1112126,1,4200,90,12,"both",""
10002059,1112236,1,4200,90,12,"both",""
10002060,1002784,1,2900,90,12,"both",""
10002061,1072336,1,2100,90,12,"both",""
10002062,1012105,1,2000,90,12,"both",""
10002063,9101386,1,15700,90,12,"both",""
10002064,9101389,1,15700,90,12,"both",""
10002065,9101387,1,15700,90,12,"both",""
10002066,9101390,1,15700,90,12,"both",""
10002067,9101388,1,15700,90,12,"both",""
10002068,9101391,1,15700,90,12,"both",""
10002069,5490000,1,1500,90,12,"both",""
10002070,5490001,1,1200,90,12,"both",""
10002071,1062109,1,2100,90,12,"both",""
10002072,1022079,1,2800,90,12,"both",""
10002073,1002774,1,2800,90,12,"both",""
10002074,1112222,1,4200,90,12,"both",""
10002075,1052180,1,3400,90,12,"both",""
10002076,1049000,1,3000,90,12,"both",""
10002077,5050000,5,12400,90,12,"both",""
10002078,1702219,1,4500,90,12,"both",""
10002079,1002922,1,2800,90,12,"both",""
10002080,1042160,1,3000,90,12,"both",""
10002081,5120028,1,300,90,12,"both",""
10002082,5021024,1,4400,90,12,"both",""
10002083,5010065,1,3000,90,12,"both",""
10002084,1002953,1,3000,90,12,"both",""
10002085,1042156,1,2800,90,12,"both",""
10002086,1702220,1,4300,90,12,"both",""
10002087,1052194,1,3400,90,12,"both",""
10002088,5010066,1,3100,90,12,"both",""
10002089,9101784,1,4900,90,12,"both",""
10002090,9101827,1,7200,90,12,"both",""
10002091,9101828,1,11100,90,12,"both",""
10002092,9101829,1,13500,90,12,"both",""
10002093,1702218,1,4500,90,12,"both",""
10002094,1002921,1,2800,90,12,"both",""
10002095,1042161,1,2900,90,12,"both",""
10002096,1042158,1,2700,90,12,"both",""
10002097,5010064,1,3200,90,12,"both",""
10002098,1062111,1,1900,90,12,"both",""
10002099,1012147,1,3000,90,12,"both",""
10002100,1002950,1,2800,90,12,"both",""
10002101,1002951,1,2800,90,12,"both",""
10002102,1002952,1,2800,90,12,"both",""
10002103,1051179,1,3300,90,12,"both",""
10002104,1042166,1,3000,90,12,"both",""
10002105,5120028,11,3000,90,12,"both",""
10002106,5431000,1,12800,90,12,"both",""
10002107,5432000,1,15600,90,12,"both",""
10002108,5520000,1,3000,90,12,"both",""
10002109,1002887,1,2500,90,12,"both",""
10002110,1002943,1,2700,90,12,"both",""
10002111,1050152,1,3400,90,12,"both",""
10002112,1051180,1,3400,90,12,"both",""
10002113,5061000,1,2400,90,12,"both",""
10002114,5061001,1,2600,90,12,"both",""
10002115,5061002,1,2900,90,12,"both",""
10002116,5150040,1,3300,90,12,"both",""
10002117,9101747,1,3500,90,12,"both",""
10002118,1002891,1,2500,90,12,"both",""
10002119,1062113,1,1900,90,12,"both",""
10002120,1702217,1,4600,90,12,"both",""
10002121,1002928,1,2700,90,12,"both",""
10002122,5021019,1,4600,90,12,"both",""
10002123,1042164,1,2800,90,12,"both",""
10002124,5000042,1,4900,0,12,"both",""
10002125,5240018,1,1000,90,12,"both",""
10002126,5240018,11,10000,90,12,"both",""
10002127,1802054,1,1900,90,12,"both",""
10002128,9101962,1,9900,90,12,"both",""
10002129,1002929,1,2700,90,12,"both",""
10002130,1702204,1,4300,90,12,"both",""
10002131,5077000,1,2500,90,12,"both",""
10002132,5077000,11,25000,90,12,"both",""
10002133,1042163,1,2800,90,12,"both",""
10002134,5470000,1,1000,90,12,"both",""
10002135,5076000,1,1300,90,12,"both",""
10002136,5076000,11,13000,90,12,"both",""
10002137,1072379,1,2000,90,12,"both",""
10002138,1002890,1,2500,90,12,"both",""
10002139,5050000,5,7500,90,12,"both",""
10002140,5050000,10,13000,90,12,"both",""
10002141,5050000,20,20000,90,12,"both",""
10002142,5050001,5,6000,90,12,"both",""
10002143,5050002,5,14700,90,12,"both",""
10002144,5050003,5,32550,90,12,"both",""
10002145,5050004,5,42000,90,12,"both",""
10002146,9101963,1,13000,90,8,"both",""
10002147,9101964,1,10800,90,8,"both",""
10002148,1022084,1,3000,90,12,"both",""
10002149,1052200,1,3400,90,12,"both",""
10002150,1002785,1,2600,90,12,"both",""
10002151,1072384,1,2000,90,12,"both",""
10002152,5570000,1,4900,90,12,"both",""
10002153,5221001,1,1500,90,12,"both",""
10002154,9101992,1,5700,90,12,"both",""
10002155,9101993,1,5300,90,12,"both",""
10002156,5570000,2,8500,90,12,"both",""
10002157,1052199,1,3600,90,12,"both",""
10002158,1082251,1,2500,90,12,"both",""
10002159,1002961,1,2900,90,12,"both",""
10002160,1002968,1,2800,90,12,"both",""
10002161,1102216,1,3000,90,12,"both",""
10002162,1092062,1,4000,90,12,"both",""
10002163,1062107,1,2000,90,12,"both",""
10002164,1002978,1,2600,90,12,"both",""
10002165,1042168,1,2800,90,12,"both",""
10002166,1022087,1,3000,90,12,"both",""
10002167,1022083,1,3000,90,12,"both",""
10002168,1051183,1,3400,90,12,"both",""
10002169,1002979,1,2800,90,12,"both",""
10002170,1112902,1,4500,90,12,"both",""
10002171,5010068,1,8000,90,12,"both",""
10002172,1702229,1,4500,90,12,"both",""
10002173,1702233,1,4000,90,12,"both",""
10002174,1051188,1,3600,90,12,"both",""
10002175,1072395,1,2000,90,12,"both",""
10002176,1002984,1,3500,90,12,"both",""
10002177,1702226,1,4200,90,12,"both",""
10002178,1042144,1,2800,90,12,"both",""
10002179,1052142,1,3500,90,12,"both",""
10002180,1072394,1,2000,90,12,"both",""
10002181,1002995,1,2700,90,12,"both",""
10002182,1702228,1,4200,90,12,"both",""
10002183,1072392,1,2000,90,12,"both",""
10002184,1022086,1,3000,90,12,"both",""
10002185,5061003,1,3100,90,12,"both",""
10002186,5510000,1,500,90,12,"both",""
10002187,1702230,1,4300,90,12,"both",""
10002188,1022085,1,3000,90,12,"both",""
10002189,1102218,1,3500,90,12,"both",""
10002190,1072353,1,2000,90,12,"both",""
10002191,1062116,1,1900,90,12,"both",""
10002192,5222000,1,500,90,12,"both",""
10002193,5222000,11,5000,90,12,"both",""
10002194,5222000,35,15000,90,12,"both",""
10002195,5150040,1,3300,90,13,"both",""
10002196,5240024,1,1000,90,12,"both",""
10002197,5240024,11,10000,90,12,"both",""
10002198,1702139,1,2500,90,12,"both",""
10002199,9101926,1,4000,90,12,"both",""
10002200,1002845,1,3200,90,12,"both",""
10002201,1802062,1,2700,90,13,"both",""
10002202,1002831,1,2800,90,12,"both",""
10002203,1002920,1,3100,90,12,"both",""
10002204,1003001,1,3200,90,12,"both",""
10002205,5021022,1,4200,90,12,"both",""
10002206,1052213,1,4000,90,12,"both",""
10002207,1072406,1,1800,90,12,"both",""
10002208,9102004,1,8200,90,12,"both",""
10002209,1002944,1,2700,90,12,"both",""
10002210,1702208,1,4100,90,12,"both",""
10002211,1032073,1,2400,90,12,"both",""
10002212,9101513,1,8000,90,12,"both",""
10002213,1003005,1,2900,90,12,"both",""
10002214,1002999,1,3100,90,12,"both",""
10002215,1002998,1,3100,90,12,"both",""
10002216,1052214,1,3700,90,12,"both",""
10002217,1052211,1,3700,90,12,"both",""
10002218,1052210,1,3700,90,12,"both",""
10002219,1082255,1,2200,90,12,"both",""
10002220,1072404,1,1500,90,12,"both",""
10002221,1072408,1,1500,90,12,"both",""
10002222,1072405,1,1500,90,12,"both",""
10002223,1702235,1,4300,90,12,"both",""
10002224,9102029,1,8900,90,12,"both",""
10002225,9102074,1,4200,90,12,"both",""
10002226,9102002,1,7300,90,12,"both",""
10002227,9102005,1,11300,90,12,"both",""
10002228,1012166,1,2100,90,12,"both",""
10002229,1702246,1,4200,90,12,"both",""
10002230,5021025,1,4000,90,12,"both",""
10002231,1003022,1,2800,90,12,"both",""
10002232,5490002,1,1800,90,13,"both",""
10002233,5490003,1,1500,90,13,"both",""
10002234,1102215,1,3000,90,12,"both",""
10002235,1062110,1,1800,90,12,"both",""
10002236,1062119,1,2000,90,12,"both",""
10002237,1002937,1,3000,90,12,"both",""
10002238,1052192,1,3700,90,12,"both",""
10002239,1002889,1,2700,90,12,"both",""
10002240,1702215,1,4100,90,12,"both",""
10002241,1052193,1,3700,90,12,"both",""
10002242,1102210,1,3300,90,12,"both",""
10002243,1002847,1,3400,90,12,"both",""
10002244,1002976,1,2900,90,12,"both",""
10002245,1051185,1,3800,90,12,"both",""
10002246,1072388,1,1900,90,12,"both",""
10002247,1002844,1,2500,90,12,"both",""
10002248,9102065,1,3600,90,12,"both",""
10002249,9102066,1,3600,90,12,"both",""
10002250,1092039,1,4000,90,12,"both",""
10002251,1002834,1,2800,90,12,"both",""
10002252,1702249,1,4500,90,12,"both",""
10002253,1102223,1,3000,90,12,"both",""
10002254,1003009,1,2800,90,12,"both",""
10002255,1002973,1,3000,90,12,"both",""
10002256,1052209,1,3900,90,12,"both",""
10002257,1702250,1,4000,90,12,"both",""
10002258,1702238,1,4200,90,12,"both",""
10002259,1042169,1,2700,90,12,"both",""
10002260,1072407,1,1800,90,12,"both",""
10002261,1052203,1,3200,90,12,"both",""
10002262,1052182,1,3900,90,12,"both",""
10002263,1102202,1,3800,90,12,"both",""
10002264,1702212,1,6000,90,12,"both",""
10002265,1022095,1,3000,90,12,"both",""
10002266,1051192,1,3400,90,12,"both",""
10002267,1002870,1,2600,90,12,"both",""
10002268,1072374,1,2000,90,12,"both",""
10002269,1003014,1,2800,90,12,"both",""
10002270,1003015,1,2800,90,12,"both",""
10002271,9101925,1,3500,90,12,"both",""
10002272,5610000,1,3000,90,12,"both",""
10002273,5610001,1,4000,90,12,"both",""
10002274,5211060,1,3000,1,12,"both",""
10002275,1003049,1,3600,90,12,"both",""
10002276,1002835,1,2800,90,12,"both",""
10002277,1102224,1,3600,90,12,"both",""
10002278,1702251,1,4200,90,12,"both",""
10002279,5021026,1,3200,90,12,"both",""
10002280,1112810,1,4500,90,12,"both",""
10002281,1112811,1,4500,90,12,"both",""
10002282,5010070,1,3000,90,12,"both",""
10002283,1003044,1,4000,90,12,"both",""
10002284,1012165,1,1500,90,12,"both",""
10002285,1052218,1,3500,90,12,"both",""
10002286,1072417,1,1800,90,12,"both",""
10002287,1002836,1,2800,90,14,"both",""
10002288,1032074,1,2400,90,14,"both",""
10002289,5211060,1,3000,1,12,"both",""
10002290,1002969,1,2600,90,12,"both",""
10002291,1051175,1,3500,90,12,"both",""
10002292,1001055,1,3000,90,12,"both",""
10002293,1042182,1,2800,90,12,"both",""
10002294,1002974,1,2900,90,12,"both",""
10002295,1003013,1,2800,90,12,"both",""
10002296,1042177,1,3000,90,12,"both",""
10002297,9102113,1,6900,90,12,"both",""
10002298,1042181,1,2800,90,12,"both",""
10002299,1002962,1,2700,90,12,"both",""
10002300,1002960,1,3000,90,12,"both",""
10002301,1032063,1,2100,90,12,"both",""
10002302,1003008,1,3100,90,12,"both",""
10002303,1012180,1,2400,90,12,"both","on_sale"
10002304,5010073,1,3300,90,12,"both","on_sale"
10002305,5010074,1,3300,90,12,"both","on_sale"
10002306,1022104,1,3300,90,12,"both","on_sale"
10002307,9102232,1,16900,90,12,"both","on_sale"
10002308,1003050,1,2500,90,12,"both","on_sale"
10002309,1022102,1,3200,90,12,"both","on_sale"
10002310,1002754,1,2700,90,12,"both","on_sale"
10002311,5390006,1,2000,90,12,"both","on_sale"
10002312,5390006,11,20000,90,12,"both","on_sale"
10002313,1002885,1,3100,90,12,"both","on_sale"
10002314,1003052,1,3300,90,12,"both","on_sale"
10002315,9102190,1,7000,90,12,"both","on_sale"
10002316,5390005,1,1700,90,12,"both","on_sale"
10002317,5390005,5,7500,90,12,"both","on_sale"
10002318,1052234,1,3700,90,12,"both","on_sale"
10002319,1003051,1,2900,90,12,"both","on_sale"
10002320,1042186,1,3000,90,12,"both","on_sale"
10002321,1003057,1,3100,90,12,"both","on_sale"
10002322,1042183,1,3700,90,12,"both","on_sale"
10002323,1042187,1,3100,90,12,"both","on_sale"
10002324,1072437,1,2000,90,12,"both","on_sale"
10002325,1112812,1,4500,90,12,"both","on_sale"
10002326,1112916,1,4500,90,12,"both","on_sale"
10002327,1022065,1,3500,90,12,"both","on_sale"
10100000,1102059,1,4200,90,9,"both",""
10100001,1060035,1,900,90,9,"both",""
10100002,1041071,1,800,90,9,"both",""
10100003,1002316,1,900,90,9,"both",""
10100004,1002429,1,3500,90,8,"both",""
10100005,1060042,1,900,90,8,"both",""
10100006,1040005,1,900,90,8,"both",""
10100007,1070004,1,800,90,8,"both",""
10100008,1041110,1,900,90,9,"both",""
10100009,1060049,1,800,90,9,"both",""
10100010,1702019,1,1500,90,9,"both",""
10100011,1112207,1,1000,90,9,"both",""
10100012,5000004,1,1200,0,9,"both",""
10100013,1050086,1,1000,90,9,"both",""
10100014,1022007,1,1000,90,9,"both",""
10100015,1702016,1,1000,90,9,"both",""
10100016,9101290,1,11200,90,8,"both",""
10100017,9101291,1,12000,90,9,"both",""
10100018,9101292,1,5300,90,9,"both",""
10100019,9101293,1,8700,90,9,"both",""
10100020,9101294,1,8500,90,9,"both",""
10100021,9101295,1,18800,90,9,"both",""
10100022,9101296,1,6900,90,9,"both",""
10100023,9101297,1,12000,90,9,"both",""
10100024,9101298,1,16100,90,9,"both",""
10100025,9101299,1,17000,90,9,"both",""
10100026,9101300,1,9000,90,9,"both",""
10100027,9101283,1,9100,90,8,"both",""
10100028,9101284,1,9100,90,8,"both",""
10100029,9101301,1,12000,90,9,"both",""
10100030,9101302,1,11800,90,8,"both",""
10100031,1062015,1,1000,90,9,"both",""
10100032,1062041,1,1200,90,9,"both",""
10100033,1062003,1,1200,90,9,"both",""
10100034,1062040,1,1200,90,9,"both",""
10100035,1062032,1,1200,90,9,"both",""
10100036,1102063,1,2000,90,9,"both",""
10100037,1102059,1,2000,90,9,"both",""
10100038,1102068,1,2000,90,9,"both",""
10100039,1102066,1,2000,90,9,"both",""
10100040,1102039,1,1000,90,9,"both",""
10100041,5010026,1,1500,90,9,"both",""
10100042,5010001,1,1200,90,9,"both",""
10100043,5010025,1,1700,90,9,"both",""
10100044,5010003,1,1800,90,9,"both",""
10100045,1022001,1,1800,90,9,"both",""
10100046,1022004,1,1800,90,9,"both",""
10100047,1022042,1,2000,90,9,"both",""
10100048,1022003,1,1800,90,9,"both",""
10100049,1022015,1,1000,90,9,"both",""
10100050,1012028,1,1000,90,9,"both",""
10100051,1012000,1,1200,90,9,"both",""
10100052,1032024,1,1200,90,9,"both",""
10100053,1012009,1,1200,90,9,"both",""
10100054,1012027,1,1400,90,9,"both",""
10100055,1082102,1,1000,90,9,"both",""
10100056,1082079,1,1200,90,9,"both",""
10100057,1081004,1,1100,90,9,"both",""
10100058,1002186,1,1000,90,9,"both",""
10100059,1002343,1,1300,90,9,"both",""
10100060,1002220,1,1000,90,9,"both",""
10100061,1002367,1,2000,90,9,"both",""
10100062,1002446,1,1300,90,9,"both",""
10100063,1052041,1,1400,90,9,"both",""
10100064,1050050,1,2000,90,9,"both",""
10100065,1050057,1,2000,90,9,"both",""
10100066,1051125,1,1300,90,9,"both",""
10100067,1050079,1,1300,90,9,"both",""
10100068,5000002,1,1200,0,9,"both",""
10100069,5000004,1,1200,0,9,"both",""
10100070,5000007,1,1200,0,9,"both",""
10100071,1812000,1,1000,90,9,"both",""
10100072,1812001,1,1200,90,9,"both",""
10100073,1802010,1,1300,90,9,"both",""
10100074,1112107,1,1800,90,9,"both",""
10100075,1112219,1,2000,90,9,"both",""
10100076,1112103,1,2000,90,9,"both",""
10100077,1112108,1,2000,90,9,"both",""
10100078,1072058,1,1000,90,9,"both",""
10100079,1072111,1,1300,90,9,"both",""
10100080,1072243,1,1000,90,9,"both",""
10100081,1072189,1,1000,90,9,"both",""
10100082,1072234,1,1000,90,9,"both",""
10100083,1042001,1,1900,90,9,"both",""
10100084,1042072,1,1800,90,9,"both",""
10100085,1042002,1,1900,90,9,"both",""
10100086,1042046,1,2000,90,9,"both",""
10100087,1040125,1,1700,90,9,"both",""
10100088,1702033,1,2000,90,9,"both",""
10100089,1702034,1,2000,90,9,"both",""
10100090,5021011,1,2000,90,9,"both",""
10100091,1702017,1,1600,90,9,"both",""
10100092,1702030,1,2000,90,9,"both",""
10100093,5120009,11,1500,90,9,"both",""
10100094,5120011,11,1500,90,9,"both",""
10100095,5120003,11,1500,90,9,"both",""
10100096,5120005,11,1500,90,9,"both",""
10100097,5120007,11,1500,90,9,"both",""
10100098,1002225,1,800,90,9,"both",""
10100099,1002362,1,700,90,9,"both",""
10100100,1002479,1,800,90,9,"both",""
10100101,1052046,1,1000,90,9,"both",""
10100102,1050019,1,1000,90,9,"both",""
10100103,1051049,1,1000,90,9,"both",""
10100104,1082101,1,700,90,9,"both",""
10100105,1022017,1,800,90,9,"both",""
10100106,1012001,1,700,90,9,"both",""
10100107,1002341,1,800,90,9,"both",""
10100108,1041110,1,900,90,9,"both",""
10100109,1060049,1,800,90,9,"both",""
10100110,1702003,1,1000,90,9,"both",""
10100111,1112207,1,1000,90,9,"both",""
10100112,1022004,1,2000,90,9,"both",""
10100113,1050050,1,3000,90,9,"both",""
10100114,1072010,1,1000,90,9,"both",""
10100115,9101310,1,8100,90,9,"both",""
10100116,9101311,1,8100,90,9,"both",""
10100117,9101312,1,8100,90,9,"both",""
10100118,9101313,1,11300,90,9,"both",""
10100119,9101314,1,11100,90,9,"both",""
10100120,9101315,1,6200,90,9,"both",""
10100121,9101316,1,6200,90,9,"both",""
10100122,9101317,1,9100,90,9,"both",""
10100123,9101318,1,11200,90,9,"both",""
10100124,9101319,1,3500,90,9,"both",""
10100125,9101320,1,3500,90,9,"both",""
10100126,1062018,1,1000,90,9,"both",""
10100127,1062005,1,1000,90,9,"both",""
10100128,1062046,1,1000,90,9,"both",""
10100129,1062038,1,1000,90,9,"both",""
10100130,1062033,1,1000,90,8,"both",""
10100131,1062034,1,1000,90,8,"both",""
10100132,1062049,1,800,90,8,"both",""
10100133,1062050,1,800,90,8,"both",""
10100134,1102005,1,1000,90,9,"both",""
10100135,1102067,1,1000,90,9,"both",""
10100136,1102010,1,1000,90,9,"both",""
10100137,5010006,1,1000,90,9,"both",""
10100138,5010000,1,1000,90,9,"both",""
10100139,5010002,1,1000,90,9,"both",""
10100140,1022020,1,1000,90,9,"both",""
10100141,1022002,1,1000,90,9,"both",""
10100142,1022006,1,1000,90,9,"both",""
10100143,1012006,1,1000,90,9,"both",""
10100144,1032029,1,1000,90,9,"both",""
10100145,1012030,1,1000,90,9,"both",""
10100146,1011002,1,1000,90,9,"both",""
10100147,1082040,1,1000,90,8,"both",""
10100148,1082041,1,1000,90,8,"both",""
10100149,1082101,1,1000,90,9,"both",""
10100150,1002396,1,1000,90,9,"both",""
10100151,1002250,1,1000,90,9,"both",""
10100152,1002262,1,1000,90,9,"both",""
10100153,1002225,1,1000,90,9,"both",""
10100154,1002362,1,1000,90,9,"both",""
10100155,1002361,1,1000,90,9,"both",""
10100156,1002479,1,1000,90,9,"both",""
10100157,1051040,1,1500,90,9,"both",""
10100158,1051117,1,1500,90,9,"both",""
10100159,1050032,1,1000,90,9,"both",""
10100160,1052046,1,1000,90,9,"both",""
10100161,1050019,1,1000,90,9,"both",""
10100162,1051049,1,1000,90,9,"both",""
10100163,5000005,1,2000,0,9,"both",""
10100164,5000000,1,2000,0,9,"both",""
10100165,5000010,1,2000,0,9,"both",""
10100166,1802007,1,1000,90,9,"both",""
10100167,1802013,1,1000,90,9,"both",""
10100168,1802002,1,1000,90,9,"both",""
10100169,1112100,1,1000,90,9,"both",""
10100170,1112101,1,1000,90,9,"both",""
10100171,1112115,1,1000,90,8,"both",""
10100172,1112808,1,1000,90,8,"both",""
10100173,1072013,1,1000,90,9,"both",""
10100174,1071012,1,1000,90,9,"both",""
10100175,1071001,1,1000,90,9,"both",""
10100176,1070001,1,1000,90,9,"both",""
10100177,1071003,1,1000,90,9,"both",""
10100178,1072254,1,800,90,8,"both",""
10100179,1072255,1,800,90,8,"both",""
10100180,1040101,1,1000,90,9,"both",""
10100181,1040001,1,1000,90,9,"both",""
10100182,1040129,1,1000,90,9,"both",""
10100183,1042036,1,1000,90,9,"both",""
10100184,1042037,1,1000,90,9,"both",""
10100185,1042064,1,800,90,8,"both",""
10100186,1042065,1,800,90,8,"both",""
10100187,5021000,1,1500,90,9,"both",""
10100188,1702013,1,1500,90,9,"both",""
10100189,1702025,1,1000,90,8,"both",""
10100190,1702049,1,1000,90,9,"both",""
10100191,1702052,1,900,90,8,"both",""
10100192,1702053,1,900,90,8,"both",""
10100193,1702054,1,900,90,8,"both",""
10100194,5021005,1,900,90,8,"both",""
10100195,5120004,11,1000,90,9,"both",""
10100196,5150011,1,1400,90,9,"both",""
10100197,5150012,1,1400,90,9,"both",""
10100198,5150010,1,1400,90,9,"both",""
10100199,5150013,1,1400,90,9,"both",""
10100200,5230000,1,400,90,9,"both",""
10100201,5230000,6,1700,90,9,"both",""
10100202,5230000,10,2500,90,9,"both",""
10100203,1022035,1,1000,90,9,"both",""
10100204,1052023,1,1500,90,9,"both",""
10100205,1072217,1,1000,90,9,"both",""
10100206,1011002,1,1100,90,9,"both",""
10100207,1022014,1,2000,90,9,"both",""
10100208,1022024,1,900,90,9,"both",""
10100209,1702010,1,2000,90,9,"both",""
10100210,1102008,1,1500,90,9,"both",""
10100211,1052025,1,2200,90,9,"both",""
10100212,1002228,1,1000,90,9,"both",""
10100213,1072097,1,1000,90,9,"both",""
10100214,1702028,1,2000,90,9,"both",""
10100215,1042051,1,1000,90,9,"both",""
10100216,1052001,1,1100,90,9,"both",""
10100217,1000008,1,800,90,9,"both",""
10100218,1060114,1,700,90,9,"both",""
10100219,5120001,11,1500,90,9,"both",""
10100220,5120005,11,1500,90,9,"both",""
10100221,5120006,11,1500,90,9,"both",""
10100222,5120007,11,1500,90,9,"both",""
10100223,1702024,1,1500,90,9,"both",""
10100224,1702025,1,1500,90,9,"both",""
10100225,1702026,1,1500,90,9,"both",""
10100226,1052014,1,1100,90,9,"both",""
10100227,1002280,1,1300,90,9,"both",""
10100228,1072180,1,900,90,9,"both",""
10100229,1042032,1,500,90,9,"both",""
10100230,1062023,1,800,90,9,"both",""
10100231,1072057,1,900,90,9,"both",""
10100232,1042024,1,1000,90,9,"both",""
