itemid,"flags","equip_slots",attack_speed,heal_hp,scroll_slots,specialid,req_str,req_dex,req_int,req_luk,req_fame,"req_job",hp,mp,strength,dexterity,intelligence,luck,hands,weapon_attack,weapon_defense,magic_attack,magic_defense,accuracy,avoid,jump,speed,traction,recovery,knockback,taming_mob,inc_lightning_damage,inc_ice_damage,inc_fire_damage,inc_poison_damage,elemental_default
1022031,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022032,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022033,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022034,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022035,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022036,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022037,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022038,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022039,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022040,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022041,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022042,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022043,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022044,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022045,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022046,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022047,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022049,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022050,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022051,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022052,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022053,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022054,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022055,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022056,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022057,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022058,"","eye_accessory",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,100,100,100,100,100
1022059,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022060,"","eye_accessory",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100,100,100,100,100
1022061,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022062,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022063,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022064,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022065,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022066,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022068,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022069,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022070,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022071,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022072,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022073,"","eye_accessory",0,0,3,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",20,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022074,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022075,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022079,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022081,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022082,"","eye_accessory",0,0,3,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,100,100,100,100
1022083,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022084,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022085,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022086,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022087,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022088,"","eye_accessory",0,0,3,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022089,"","eye_accessory",0,0,3,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022095,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022102,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022103,"","eye_accessory",0,0,3,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1022104,"","eye_accessory",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032000,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032001,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032002,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1032003,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032004,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,100,100,100,100
1032005,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,100,100,100,100
1032006,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,100,100,100,100
1032007,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,100,100,100,100
1032008,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1032009,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032010,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,100,100,100,100
1032011,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1032012,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,100,100,100,100,100
1032013,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,100,100,100,100,100
1032014,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,100,100,100,100,100
1032015,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1032016,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,100,100,100,100,100
1032017,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,100,100,100,100,100
1032018,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1032019,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,100,100,100,100,100
1032020,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,100,100,100,100,100
1032021,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,100,100,100,100,100
1032022,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1032023,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,100,100,100,100,100
1032024,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032025,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,100,100,100,100,100
1032026,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,2,5,0,0,0,0,0,58,0,0,0,0,0,0,0,0,100,100,100,100,100
1032027,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,100,100,100,100,100
1032028,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,100,100,100,100
1032029,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032030,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",30,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,100,100,100,100,100
1032031,"wear_trade_block","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,30,0,0,0,0,0,0,0,0,100,3,0,0,0,0,0,0,0,100,100,100,100,100
1032032,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",25,25,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,100,100,100,100,100
1032033,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100,100,100,100,100
1032034,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032036,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032038,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032039,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1032040,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032041,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",15,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1032042,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",25,25,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,100,100,100,100
1032043,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,10,0,55,0,0,0,0,0,0,0,0,100,100,100,100,100
1032044,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,100,100,100,100,100
1032045,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1032046,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,5,0,75,0,0,0,0,0,0,0,0,100,100,100,100,100
1032047,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",10,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1032048,"","earring",0,0,6,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,100,100,100,100,100
1032049,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,0,0,0,100,100,100,100,100
1032050,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,15,0,0,3,2,0,0,0,0,100,100,100,100,100
1032051,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032052,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032053,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032054,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032055,"","earring",0,0,4,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032056,"","earring",0,0,4,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032057,"","earring",0,0,4,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032058,"","earring",0,0,4,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032059,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",10,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,100,100,100,100,100
1032060,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1032061,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,2,2,2,2,0,0,0,0,25,0,0,0,0,0,0,0,0,100,100,100,100,100
1032063,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032070,"","earring",0,0,5,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,100,100,100,100,100
1032071,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032072,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032073,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032074,"","earring",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1032075,"","earring",0,0,4,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040000,"","top",0,0,7,0,130,0,0,0,0,"warrior",0,10,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040001,"","top",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040002,"","top",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040003,"","top",0,0,7,0,0,65,0,0,0,"bowman",0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040004,"","top",0,0,7,0,0,0,0,0,0,"magician",0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,100,100,100,100,100
1040005,"","top",0,0,0,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040006,"","top",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040007,"","top",0,0,7,0,0,40,0,0,0,"bowman",0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040008,"","top",0,0,7,0,0,0,0,0,0,"bowman",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040009,"","top",0,0,7,0,40,0,0,0,0,"warrior",10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040010,"","top",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040011,"","top",0,0,7,0,0,40,0,0,0,"bowman",0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040012,"","top",0,0,7,0,65,0,0,0,0,"warrior",0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040013,"","top",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040014,"","top",0,0,7,0,0,0,0,0,0,"beginner,warrior,magician,bowman,thief,pirate",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
1040015,"","top",0,0,7,0,0,0,0,0,0,"warrior",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100
