_id,"flags","shuffleName","defaultMusic",minLevel,timeLimit,regenRate,traction,topx,topy,bottomx,bottomy,returnMap,forcedReturnMap,fieldType,fieldLimitations,decreaseHp,damagePerSecond,protectItem,shipKind,mobRate,link
230040400,"swim","","Bgm12/DeepSee",15,0,1,1.000000000000000,0,0,0,0,230000000,999999999,"","",6,0,1102061,-1,1.00000000000,0
230040401,"","","Bgm12/DeepSee",15,0,1,1.000000000000000,-400,-300,400,300,230000000,999999999,"","",0,0,0,-1,1.00000000000,0
230040410,"","","Bgm12/AquaCave",15,0,1,1.000000000000000,-405,-300,1247,300,230000000,230040400,"","mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,0
230040420,"","","Bgm12/AquaCave",15,0,1,1.000000000000000,-675,-400,765,400,230000000,230000000,"","mystic_door,channel_switching,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.00000000000,0
240000000,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-2385,-960,2834,666,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000001,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-300,400,300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000002,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-300,400,300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000003,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-296,400,304,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000004,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-300,400,300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000005,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-300,400,300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000006,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,-400,-300,400,300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000100,"town,clock","","Bgm13/Leafre",0,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240000110,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"no_clue2","summoning_bag,regular_exp_loss,unused2",0,0,0,0,1.00000000000,0
240000111,"town","","Bgm13/Leafre",0,0,1,1.000000000000000,414,-1261,2161,407,240000000,240000100,"","mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue7",0,0,0,-1,1.00000000000,0
240010000,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,-990,-1145,1260,555,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240010100,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,0.89999997616,0
240010101,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.50000011921,0
240010200,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,0.89999997616,0
240010300,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,-810,-1258,899,625,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240010400,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,-807,-961,1076,625,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240010500,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240010501,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,-674,-410,405,602,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240010600,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.30000007153,0
240010700,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.40000009537,0
240010800,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.30000007153,0
240010900,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.30000007153,0
240010901,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.50000011921,0
240011000,"","","Bgm13/Minar'sDream",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240020000,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240020100,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240020101,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-630,-600,899,660,240000000,240020100,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,0.79999995232,0
240020102,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-630,-600,899,660,240000000,240020100,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,0.79999995232,0
240020200,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-851,-902,1655,659,240000000,999999999,"","",0,0,0,-1,1.10000002384,0
240020300,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.10000002384,0
240020400,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.40000009537,0
240020401,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-899,-600,630,660,240000000,240020400,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,0.79999995232,0
240020402,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-899,-600,630,660,240000000,240020400,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,0.79999995232,0
240020500,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,1.10000002384,0
240020501,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,0
240020502,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020503,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020504,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020505,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020506,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020507,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020508,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020509,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020510,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020511,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020512,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020513,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020514,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020515,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020516,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020517,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020518,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020519,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020520,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020521,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020522,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020523,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020524,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020525,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020526,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020527,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020528,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020529,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020530,"","","Bgm13/AcientForest",15,7200,1,1.000000000000000,0,0,0,0,240000000,240020500,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240020501
240020600,"","","Bgm13/AcientForest",15,0,1,1.000000000000000,-899,-600,989,660,240020600,240020600,"","mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,0.79999995232,0
240030000,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,-1485,-1555,1485,50,240000000,999999999,"","",0,0,0,-1,0.89999997616,0
240030100,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,0.79999995232,0
240030101,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,-1122,-1919,764,73,240000000,999999999,"","",0,0,0,-1,0.59999990463,0
240030102,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,-1485,-1687,674,67,240000000,999999999,"","",0,0,0,-1,0.79999995232,0
240030103,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,-945,-2011,855,5,240000000,999999999,"","",0,0,0,-1,0.59999990463,0
240030104,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,-855,-1830,1304,5,240000000,999999999,"","",0,0,0,-1,0.79999995232,0
240030200,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,0.79999995232,0
240030300,"","","Bgm14/DragonLoad",15,0,1,1.000000000000000,0,0,0,0,240000000,999999999,"","",0,0,0,-1,0.89999997616,0
240040000,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-403,-316,397,1893,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240040100,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-404,-316,396,2338,240000000,999999999,"","",0,0,0,-1,1.30000007153,0
240040200,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-410,-188,390,2300,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240040210,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-407,23,393,2067,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240040300,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-410,-116,390,2300,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240040310,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-404,-53,396,2067,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240040400,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-405,-116,395,2300,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240040401,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-405,699,395,2754,240000000,999999999,"","",0,0,0,-1,1.20000004768,0
240040500,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-1200,-310,396,1710,240000000,999999999,"","",0,0,0,-1,1.50000011921,0
240040510,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-1199,-310,392,1710,240000000,999999999,"","",0,0,0,-1,0.89999997616,0
240040511,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-399,-310,1190,1710,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240040520,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-1199,-310,398,1710,240000000,999999999,"","",0,0,0,-1,1.40000009537,0
240040521,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-404,120,1195,1680,240000000,999999999,"","",0,0,0,-1,1.40000009537,0
240040600,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-1202,334,396,1690,240000000,999999999,"","",0,0,0,-1,1.60000014305,0
240040610,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-405,-482,402,348,240000000,999999999,"","",0,0,0,-1,1.00000000000,0
240040611,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-450,-812,360,312,240040610,240040610,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,1.00000000000,0
240040612,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-450,-812,360,312,240040610,240040610,"","mystic_door,channel_switching,regular_exp_loss,vip_rock",0,0,0,-1,1.00000000000,0
240040700,"","","Bgm14/DragonNest",15,0,1,1.000000000000000,-400,-300,400,923,240000000,999999999,"","mystic_door,regular_exp_loss,vip_rock,mount",0,0,0,-1,1.00000000000,0
240040800,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,0
240040801,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040802,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040803,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040804,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040805,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040806,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040807,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040808,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040809,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040810,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040811,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040812,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040813,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040814,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040815,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040816,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040817,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040818,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040819,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040820,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040821,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040822,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040823,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040824,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040825,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040826,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040827,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040828,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040829,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040830,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040831,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040832,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040833,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
240040834,"","","Bgm14/DragonNest",15,7200,1,1.000000000000000,-399,-310,1190,1710,240000000,240040511,"no_clue2,no_clue3","mystic_door,vip_rock,no_clue7",0,0,0,-1,1.50000011921,240040800
