itemid,"flags","cure_ailments",effect,hp,mp,hp_percentage,mp_percentage,move_to,decrease_hunger,decrease_fatigue,carnival_points,create_item,prob,buff_time,weapon_attack,magic_attack,weapon_defense,magic_defense,accuracy,avoid,speed,jump,morph,"drop_up",drop_up_item,drop_up_item_range,drop_up_map_ranges,defense_vs_ice,defense_vs_fire,defense_vs_lightning,defense_vs_poison,defense_vs_stun,defense_vs_weakness,defense_vs_curse,defense_vs_darkness,defense_vs_seal
2383042,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,6,0,0,0,0,0,0
2383043,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383044,"auto_consume","",0,0,0,0,0,0,0,0,0,0,6,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,6,0,0,0,0,0,0,0
2383045,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2383046,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383047,"auto_consume","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,10,0,0,0
2383048,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383049,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383056,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,2,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383057,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,2,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383058,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,2,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2383059,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,2,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384000,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,3,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,3,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2384004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384005,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,15,0
2384006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,9,0,0,0,0,0,0,0,0
2384007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,3,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2384008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,15,0,0,0,0
2384009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,9,0,0,0,0,0,0,0,0
2384010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,15
2384011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384013,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,15,0
2384016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,9,0,0,0,0,0,0,0,0
2384017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,3,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384020,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,9,0,0,0,0,0
2384021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,9,0,0,0,0,0,0,0
2384022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,9,0,0,0,0,0,0,0,0
2384023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,9,0,0,0,0,0
2384024,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,15,0,0
2384025,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,3,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384026,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384027,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384028,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,9,0,0,0,0,0
2384029,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,3,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2384030,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,15,0
2384031,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384032,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,3,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384033,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,15,0,0
2384034,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,3,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384035,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2384036,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384037,"auto_consume","",0,0,0,0,0,0,0,0,0,0,9,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,9,0,0,0,0,0,0,0,0
2384038,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,3,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2384039,"auto_consume","",0,0,0,0,0,0,0,0,0,0,50,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2384040,"auto_consume","",0,0,0,0,0,0,0,0,0,0,50,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2385000,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,4,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,4,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,4,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,4,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,4,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2385005,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,4,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2385007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,4,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,4,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,4,0,0,0,"none",0,0,2,0,0,0,0,0,0,0,0,0
2385010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385013,"auto_consume,ignore_magic_defense","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,4,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,20,0
2385017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,12,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,12,0,0,0,0,0,0,0
2385018,"auto_consume","",0,0,0,0,0,0,0,0,0,0,12,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,12,0,0,0,0,0,0,0,0
2385019,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,4,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385020,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,4,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,12,1200,0,0,0,0,0,0,0,0,0,"none",0,0,2,0,12,0,0,0,0,0,0,0
2385022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,4,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,4,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2385025,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,4,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386000,"auto_consume,ignore_physical_defense","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,5,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,15,0,0,0,0,0,0,0
2386003,"auto_consume","",0,0,0,0,0,0,0,0,0,0,25,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,25,0
2386004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,15,0,0,0,0,0,0,0,0
2386005,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,5,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,5,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,25,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,25,0
2386008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,15,0,0,0,0,0,0,0
2386009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,15,0,0,0,0,0,0,0
2386010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,15,0,0,0,0,0,0,0,0
2386011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,5,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,15,0,0,0,0,0,0,0,0
2386013,"auto_consume","",0,0,0,0,0,0,0,0,0,0,15,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,15,0,0,0,0,0,0,0,0
2386014,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,5,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386015,"auto_consume","",0,0,0,0,0,0,0,0,0,0,25,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,25,0
2386016,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,5,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386017,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,5,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386021,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,5,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386022,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,5,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386023,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,5,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2386024,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,5,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387000,"auto_consume,ignore_physical_defense","",0,0,0,0,0,0,0,0,0,0,25,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387001,"auto_consume,ignore_magic_defense","",0,0,0,0,0,0,0,0,0,0,25,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387002,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,6,6,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387003,"auto_consume,ignore_physical_defense,ignore_magic_defense","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387004,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,5,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387006,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,6,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387007,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,6,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387008,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,6,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387009,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,6,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387010,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,6,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387011,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,6,0,0,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387012,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,6,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2387013,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,6,0,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2388000,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388001,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,1,1,0,"none",0,0,1,0,0,0,0,0,0,0,0,0
2388002,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388003,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388004,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388005,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388006,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388007,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388008,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388009,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388010,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388011,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388012,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388013,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388014,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388015,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388016,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388017,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,50,2400,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388018,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,50,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388019,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,50,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388020,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388021,"auto_consume,drop_up_for_party","",0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,6,6,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2388022,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388023,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388024,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388025,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388026,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,2,0,0,0,0,0,0,0,0,0
2388027,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2388028,"auto_consume","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2388029,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388030,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,10,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388031,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388032,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,40,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388033,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388039,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,30,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388040,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388041,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388042,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388043,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388046,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388052,"auto_consume","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388053,"auto_consume","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388054,"auto_consume","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388055,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388067,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388068,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388069,"auto_consume","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2388070,"auto_consume,meso_up","",0,0,0,0,0,0,0,0,0,0,20,1200,0,0,0,0,0,0,0,0,0,"all_items",0,0,1,0,0,0,0,0,0,0,0,0
2430000,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
2430001,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"none",0,0,0,0,0,0,0,0,0,0,0,0
