id,questid,"quest_state","reward_type",rewardid,quantity,master_level,"gender","job_tracks",job,prop,"flags"
1585,2173,"end","exp",400,0,0,"both","",-1,0,""
1586,2173,"end","item",4031846,0,0,"both","",-1,0,""
1587,21730,"end","exp",7250,0,0,"both","",-1,0,""
1588,21730,"end","item",4000007,-100,0,"both","",-1,0,""
1589,21731,"start","item",1442081,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,0,""
1590,21731,"end","exp",8550,0,0,"both","",-1,0,""
1591,21731,"end","item",4032322,-1,0,"both","",-1,0,""
1592,21732,"start","item",4032341,1,0,"both","",-1,0,""
1593,21732,"end","exp",500,0,0,"both","",-1,0,""
1594,21732,"end","item",4032341,-1,0,"both","",-1,0,""
1595,21735,"start","item",4032323,1,0,"both","",-1,0,""
1596,21736,"end","exp",500,0,0,"both","",-1,0,""
1597,21737,"end","exp",29500,0,0,"both","",-1,0,""
1598,21737,"end","item",4032324,-5,0,"both","",-1,0,""
1599,21738,"end","exp",1000,0,0,"both","",-1,0,""
1600,2174,"start","item",4031862,1,0,"both","",-1,0,""
1601,2174,"start","item",4031863,1,0,"both","",-1,0,""
1602,2174,"end","exp",100,0,0,"both","",-1,0,""
1603,2174,"end","item",4031862,0,0,"both","",-1,0,""
1604,2174,"end","item",4031863,0,0,"both","",-1,0,""
1605,21741,"end","exp",500,0,0,"both","",-1,0,""
1606,21743,"end","mesos",-500000,0,0,"both","",-1,0,""
1607,21743,"end","item",4000286,-50,0,"both","",-1,0,""
1608,21743,"end","item",4000287,-50,0,"both","",-1,0,""
1609,21743,"end","item",4000291,-100,0,"both","",-1,0,""
1610,21743,"end","item",4032342,8,0,"both","",-1,0,""
1611,21744,"start","item",4032343,1,0,"both","",-1,0,""
1612,21744,"end","exp",200,0,0,"both","",-1,0,""
1613,21744,"end","item",4032343,-1,0,"both","",-1,0,""
1614,21745,"end","exp",38000,0,0,"both","",-1,0,""
1615,21745,"end","item",4000293,-100,0,"both","",-1,0,""
1616,21746,"end","exp",5000,0,0,"both","",-1,0,""
1617,21749,"end","exp",500,0,0,"both","",-1,0,""
1618,2175,"end","exp",500,0,0,"both","",-1,0,""
1619,2175,"end","fame",1,0,0,"both","",-1,0,""
1620,21751,"end","exp",56800,0,0,"both","",-1,0,""
1621,21751,"end","item",4032325,-1,0,"both","",-1,0,""
1622,21752,"end","item",4032326,-10,0,"both","",-1,0,""
1623,21752,"end","item",4032325,1,0,"both","",-1,0,""
1624,21753,"end","exp",20000,0,0,"both","",-1,0,""
1625,21754,"end","exp",56800,0,0,"both","",-1,0,""
1626,21754,"end","item",4032328,-1,0,"both","",-1,0,""
1627,21755,"start","item",4032329,1,0,"both","",-1,0,""
1628,21755,"end","exp",500,0,0,"both","",-1,0,""
1629,21755,"end","item",4032329,-1,0,"both","",-1,0,""
1630,21756,"end","exp",500,0,0,"both","",-1,0,""
1631,21757,"start","item",4032330,1,0,"both","",-1,0,""
1632,21757,"end","exp",1000,0,0,"both","",-1,0,""
1633,21757,"end","item",4032330,-1,0,"both","",-1,0,""
1634,21758,"end","exp",1000,0,0,"both","",-1,0,""
1635,21758,"end","skill",21110002,0,20,"both","",2111,0,""
1636,21758,"end","skill",21110002,0,20,"both","",2112,0,""
1637,2176,"end","exp",1300,0,0,"both","",-1,0,""
1638,2176,"end","item",4000002,-50,0,"both","",-1,0,""
1639,21767,"end","exp",250,0,0,"both","",-1,0,""
1640,21767,"end","item",4000000,10,0,"both","",-1,0,""
1641,21767,"end","item",4000016,10,0,"both","",-1,0,""
1642,21767,"end","item",4000019,10,0,"both","",-1,0,""
1643,21767,"end","item",4032423,-1,0,"both","",-1,0,""
1644,2177,"end","exp",7000,0,0,"both","",-1,0,""
1645,2177,"end","item",4000095,-50,0,"both","",-1,0,""
1646,2178,"end","exp",7000,0,0,"both","",-1,0,""
1647,2178,"end","item",2022000,-1,0,"both","",-1,0,""
1648,2179,"end","exp",1300,0,0,"both","",-1,0,""
1649,2180,"end","exp",3600,0,0,"both","",-1,0,""
1650,2180,"end","item",4031850,0,0,"both","",-1,0,""
1651,2181,"start","item",4031858,1,0,"both","",-1,0,""
1652,2181,"end","exp",1000,0,0,"both","",-1,0,""
1653,2181,"end","item",4031858,0,0,"both","",-1,0,""
1654,2182,"end","exp",3000,0,0,"both","",-1,0,""
1655,2182,"end","item",4000161,-40,0,"both","",-1,0,""
1656,2183,"start","item",4031851,1,0,"both","",-1,0,""
1657,2183,"end","exp",3500,0,0,"both","",-1,0,""
1658,2183,"end","item",4031851,0,0,"both","",-1,0,""
1659,2184,"end","exp",12000,0,0,"both","",-1,0,""
1660,2184,"end","item",4000035,-40,0,"both","",-1,0,""
1661,2185,"start","item",4031852,1,0,"both","",-1,0,""
1662,2185,"end","exp",7000,0,0,"both","",-1,0,""
1663,2185,"end","fame",1,0,0,"both","",-1,0,""
1664,2185,"end","item",4031852,0,0,"both","",-1,0,""
1665,2187,"end","exp",14000,0,0,"both","",-1,0,""
1666,2187,"end","item",4000073,-50,0,"both","",-1,0,""
1667,2190,"end","exp",500,0,0,"both","",-1,0,""
1668,2191,"end","item",4031856,0,0,"both","",-1,0,""
1669,2192,"end","item",4031857,0,0,"both","",-1,0,""
1670,2193,"end","exp",590,0,0,"both","",-1,0,""
1671,2193,"end","item",2000000,30,0,"both","pirate",-1,0,""
1672,2193,"end","item",2000003,30,0,"both","beginner,warrior,magician,bowman,thief,pirate",-1,0,""
1673,2194,"end","exp",610,0,0,"both","",-1,0,""
1674,2194,"end","item",2000001,30,0,"both","pirate",-1,0,""
1675,2194,"end","item",2000003,30,0,"both","pirate",-1,0,""
1676,2195,"end","exp",645,0,0,"both","",-1,0,""
1677,2195,"end","item",2000002,30,0,"both","pirate",-1,0,""
1678,2195,"end","item",2000003,50,0,"both","pirate",-1,0,""
1679,2196,"end","exp",840,0,0,"both","",-1,0,""
1680,2196,"end","item",2000002,50,0,"both","pirate",-1,0,""
1681,2196,"end","item",2000003,50,0,"both","pirate",-1,0,""
1682,2196,"end","item",2030000,10,0,"both","pirate",-1,0,""
1683,2198,"end","exp",90000,0,0,"both","",-1,0,""
1684,2199,"end","exp",110000,0,0,"both","",-1,0,""
1685,2200,"end","exp",110000,0,0,"both","",-1,0,""
1686,2201,"end","exp",130000,0,0,"both","",-1,0,""
1687,2202,"end","exp",140000,0,0,"both","",-1,0,""
1688,2203,"end","exp",180000,0,0,"both","",-1,0,""
1689,2203,"end","item",2020012,50,0,"both","",-1,0,""
1690,2204,"end","exp",8000,0,0,"both","",-1,0,""
1691,2204,"end","item",4000007,-40,0,"both","",-1,0,""
1692,2204,"end","item",2020004,40,0,"both","",-1,0,""
1693,2205,"end","exp",24000,0,0,"both","",-1,0,""
1694,2205,"end","item",2022003,50,0,"both","",-1,0,""
1695,2205,"end","item",4000013,-50,0,"both","",-1,0,""
1696,2206,"end","exp",36000,0,0,"both","",-1,0,""
1697,2206,"end","item",2001001,50,0,"both","",-1,0,""
1698,2206,"end","item",4000023,-50,0,"both","",-1,0,""
1699,2207,"end","exp",6000,0,0,"both","",-1,0,""
1700,2207,"end","item",4000007,-10,0,"both","",-1,0,""
1701,2208,"end","exp",100,0,0,"both","",-1,0,""
1702,2208,"end","item",4031890,1,0,"both","",-1,0,""
1703,2209,"end","item",2010004,-1,0,"both","",-1,0,""
1704,2210,"end","item",4031891,0,0,"both","",-1,0,""
1705,2210,"start","item",4031891,1,0,"both","",-1,0,""
1706,2211,"end","item",4031892,0,0,"both","",-1,0,""
1707,2211,"start","item",4031892,1,0,"both","",-1,0,""
1708,2212,"end","exp",300,0,0,"both","",-1,0,""
1709,2213,"end","item",4000032,-50,0,"both","",-1,0,""
1710,2213,"end","item",4000033,-50,0,"both","",-1,0,""
1711,2214,"end","item",4031894,1,0,"both","",-1,0,""
1712,2215,"end","mesos",-2000,0,0,"both","",-1,0,""
1713,2215,"end","item",4031894,1,0,"both","",-1,0,""
1714,2221,"end","exp",180000,0,0,"both","",-1,0,""
1715,2221,"end","fame",12,0,0,"both","",-1,0,""
1716,2223,"end","item",4031925,-10,0,"both","",-1,0,""
1717,2226,"end","item",4031924,-1,0,"both","",-1,0,""
1718,2226,"start","item",4031924,1,0,"both","",-1,0,""
1719,2227,"end","exp",112800,0,0,"both","",-1,0,""
1720,2228,"end","fame",8,0,0,"both","",-1,0,""
1721,2229,"end","exp",1700,0,0,"both","",-1,0,""
1722,2229,"end","item",2000000,-1,0,"both","",-1,0,""
1723,2229,"end","item",2000001,-1,0,"both","",-1,0,""
1724,2229,"end","item",2000002,-1,0,"both","",-1,0,""
1725,2229,"end","item",2000003,-1,0,"both","",-1,0,""
1726,2230,"start","item",4032086,1,0,"both","",-1,0,""
1727,2231,"end","exp",1500,0,0,"both","",-1,0,""
1728,2235,"end","exp",50000,0,0,"both","",-1,0,""
1729,2236,"start","item",4032263,6,0,"both","",-1,0,""
1730,2236,"end","exp",60000,0,0,"both","",-1,0,""
1731,2237,"start","item",4032250,1,0,"both","",-1,0,""
1732,2237,"end","exp",30000,0,0,"both","",-1,0,""
1733,2237,"end","item",4032250,-1,0,"both","",-1,0,""
1734,2238,"end","exp",50000,0,0,"both","",-1,0,""
1735,2239,"end","exp",130000,0,0,"both","",-1,0,""
1736,2240,"start","item",4032262,1,0,"both","",-1,0,""
1737,2240,"end","exp",50000,0,0,"both","",-1,0,""
1738,2240,"end","item",4032262,-1,0,"both","",-1,0,""
1739,2241,"end","exp",30000,0,0,"both","",-1,0,""
1740,2242,"end","exp",10000,0,0,"both","",-1,0,""
1741,2243,"end","exp",100000,0,0,"both","",-1,0,""
1742,2243,"end","item",2040736,1,0,"both","",-1,0,""
1743,2243,"end","item",4001261,-20,0,"both","",-1,0,""
1744,2246,"end","exp",7000,0,0,"both","",-1,0,""
1745,2246,"end","item",4000015,-30,0,"both","",-1,0,""
1746,2247,"end","exp",8000,0,0,"both","",-1,0,""
1747,2248,"end","exp",8000,0,0,"both","",-1,0,""
1748,2248,"end","item",4032390,-20,0,"both","",-1,0,""
1749,2249,"end","exp",8000,0,0,"both","",-1,0,""
1750,2250,"end","exp",8000,0,0,"both","",-1,0,""
1751,2250,"end","item",4000008,-100,0,"both","",-1,0,""
1752,2251,"end","exp",8000,0,0,"both","",-1,0,""
1753,2252,"end","exp",2000,0,0,"both","",-1,0,""
1754,2253,"end","exp",2000,0,0,"both","",-1,0,""
1755,2255,"end","exp",3000,0,0,"both","",-1,0,""
1756,2255,"end","item",4000325,-30,0,"both","",-1,0,""
1757,2256,"end","exp",2000,0,0,"both","",-1,0,""
1758,2256,"end","item",2022000,-1,0,"both","",-1,0,""
1759,2261,"end","exp",4000,0,0,"both","",-1,0,""
1760,2261,"end","item",4032401,-60,0,"both","",-1,0,""
1761,2262,"end","exp",2000,0,0,"both","",-1,0,""
1762,2263,"end","exp",5000,0,0,"both","",-1,0,""
1763,2263,"end","item",4032402,-80,0,"both","",-1,0,""
1764,2264,"end","exp",1000,0,0,"both","",-1,0,""
1765,2270,"end","exp",1320,0,0,"both","",-1,0,""
1766,2271,"end","exp",1280,0,0,"both","",-1,0,""
1767,2272,"end","exp",14800,0,0,"both","",-1,0,""
1768,2272,"end","item",4000539,-30,0,"both","",-1,0,""
1769,2272,"end","item",4000540,-30,0,"both","",-1,0,""
1770,2272,"end","item",4000541,-40,0,"both","",-1,0,""
1771,2273,"end","exp",13200,0,0,"both","",-1,0,""
1772,2273,"end","item",4032508,-1,0,"both","",-1,0,""
1773,2274,"end","exp",1280,0,0,"both","",-1,0,""
1774,2275,"end","exp",15300,0,0,"both","",-1,0,""
1775,2275,"end","item",4000542,-50,0,"both","",-1,0,""
1776,2275,"end","item",4000543,-50,0,"both","",-1,0,""
1777,2275,"end","item",4000544,-20,0,"both","",-1,0,""
1778,2276,"end","exp",1280,0,0,"both","",-1,0,""
1779,2277,"end","exp",13200,0,0,"both","",-1,0,""
1780,2277,"end","item",4032506,-1,0,"both","",-1,0,""
1781,2278,"start","item",4032510,1,0,"both","",-1,0,""
1782,2278,"end","exp",1560,0,0,"both","",-1,0,""
1783,2278,"end","item",4032510,-1,0,"both","",-1,0,""
1784,2279,"end","exp",1280,0,0,"both","",-1,0,""
1785,2280,"end","exp",16700,0,0,"both","",-1,0,""
1786,2280,"end","item",4000525,-50,0,"both","",-1,0,""
1787,2280,"end","item",4000526,-50,0,"both","",-1,0,""
1788,2280,"end","item",4000527,-50,0,"both","",-1,0,""
1789,2281,"end","exp",13900,0,0,"both","",-1,0,""
1790,2281,"end","item",4000534,-30,0,"both","",-1,0,""
1791,2281,"end","item",4000532,-30,0,"both","",-1,0,""
1792,2281,"end","item",4000530,-30,0,"both","",-1,0,""
1793,2282,"start","buff",2022631,0,0,"both","",-1,0,""
1794,2282,"end","exp",2300,0,0,"both","",-1,0,""
1795,2283,"start","buff",2022632,0,0,"both","",-1,0,""
1796,2283,"end","exp",2300,0,0,"both","",-1,0,""
1797,2284,"start","buff",2022633,0,0,"both","",-1,0,""
1798,2284,"end","exp",2300,0,0,"both","",-1,0,""
1799,2285,"end","exp",15100,0,0,"both","",-1,0,""
1800,2285,"end","item",4000528,-50,0,"both","",-1,0,""
1801,2285,"end","item",4000529,-50,0,"both","",-1,0,""
1802,2286,"end","exp",14100,0,0,"both","",-1,0,""
1803,2286,"end","item",4032509,-1,0,"both","",-1,0,""
1804,2287,"end","exp",13200,0,0,"both","",-1,0,""
1805,2287,"end","item",4000537,-50,0,"both","",-1,0,""
1806,2288,"end","exp",48500,0,0,"both","",-1,0,""
1807,2288,"end","item",4000538,-1,0,"both","",-1,0,""
1808,2289,"start","item",4032507,1,0,"both","",-1,0,""
1809,2289,"end","exp",1320,0,0,"both","",-1,0,""
1810,2289,"end","item",4032507,-1,0,"both","",-1,0,""
1811,2290,"end","exp",37200,0,0,"both","",-1,0,""
1812,2290,"end","item",1032075,1,0,"both","",-1,0,""
1813,2292,"end","exp",2400,0,0,"both","",-1,0,""
1814,2312,"end","exp",11500,0,0,"both","",-1,0,""
1815,2312,"end","item",4000499,-50,0,"both","",-1,0,""
1816,2313,"end","exp",4000,0,0,"both","",-1,0,""
1817,2314,"end","exp",8300,0,0,"both","",-1,0,""
1818,2315,"end","exp",4000,0,0,"both","",-1,0,""
1819,2316,"end","exp",4200,0,0,"both","",-1,0,""
1820,2317,"end","exp",13500,0,0,"both","",-1,0,""
1821,2317,"end","item",4000500,-100,0,"both","",-1,0,""
1822,2318,"end","exp",11500,0,0,"both","",-1,0,""
1823,2318,"end","item",4000499,-50,0,"both","",-1,0,""
1824,2318,"end","item",2430014,1,0,"both","",-1,0,""
1825,2319,"start","item",4032389,1,0,"both","",-1,0,""
1826,2319,"end","exp",4200,0,0,"both","",-1,0,""
1827,2319,"end","item",4032389,-1,0,"both","",-1,0,""
1828,2320,"start","item",4032389,1,0,"both","",-1,0,""
1829,2320,"end","exp",8800,0,0,"both","",-1,0,""
1830,2320,"end","item",4032389,-1,0,"both","",-1,0,""
1831,2321,"end","exp",2500,0,0,"both","",-1,0,""
1832,2322,"end","exp",11000,0,0,"both","",-1,0,""
1833,2323,"end","exp",17000,0,0,"both","",-1,0,""
1834,2323,"end","item",4000501,-100,0,"both","",-1,0,""
1835,2324,"start","item",2430015,1,0,"both","",-1,0,""
1836,2324,"end","exp",3300,0,0,"both","",-1,0,""
1837,2325,"end","exp",6000,0,0,"both","",-1,0,""
1838,2326,"end","exp",12000,0,0,"both","",-1,0,""
1839,2326,"end","item",4001317,-1,0,"both","",-1,0,""
1840,2327,"end","exp",8000,0,0,"both","",-1,0,""
1841,2328,"end","exp",17500,0,0,"both","",-1,0,""
1842,2328,"end","item",4000502,-200,0,"both","",-1,0,""
1843,2329,"end","exp",17800,0,0,"both","",-1,0,""
1844,2329,"end","item",4000503,-200,0,"both","",-1,0,""
1845,2330,"end","exp",33000,0,0,"both","",-1,0,""
1846,2331,"end","exp",22000,0,0,"both","",-1,0,""
1847,2331,"end","item",4001318,-1,0,"both","",-1,0,""
1848,2336,"start","item",4032387,1,0,"both","",-1,0,""
1849,2336,"start","item",4032386,1,0,"both","",-1,0,""
1850,2336,"end","exp",6600,0,0,"both","",-1,0,""
1851,2336,"end","item",4032387,-1,0,"both","",-1,0,""
1852,2336,"end","item",4032386,-1,0,"both","",-1,0,""
1853,2336,"end","item",1082254,1,0,"both","",-1,0,""
1854,2337,"end","exp",4400,0,0,"both","",-1,0,""
1855,2337,"end","item",2043021,1,0,"both","beginner,cygnus_beginner,episode2_beginner",-1,-1,""
1856,2337,"end","item",2043116,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1857,2337,"end","item",2043216,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1858,2337,"end","item",2043311,1,0,"both","warrior,thief,cygnus_warrior,cygnus_thief",-1,-1,""
1859,2337,"end","item",2044024,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1860,2337,"end","item",2044116,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1861,2337,"end","item",2044216,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1862,2337,"end","item",2044316,1,0,"both","warrior,cygnus_warrior",-1,-1,""
1863,2337,"end","item",2044416,1,0,"both","warrior,cygnus_warrior,episode2_warrior",-1,-1,""
1864,2337,"end","item",2043711,1,0,"both","magician,cygnus_magician,episode2_magician",-1,-1,""
1865,2337,"end","item",2043811,1,0,"both","magician,cygnus_magician,episode2_magician",-1,-1,""
1866,2337,"end","item",2044511,1,0,"both","bowman,cygnus_bowman",-1,-1,""
1867,2337,"end","item",2044611,1,0,"both","bowman,cygnus_bowman",-1,-1,""
1868,2337,"end","item",2044711,1,0,"both","thief,cygnus_thief",-1,-1,""
1869,2337,"end","item",2044816,1,0,"both","pirate,cygnus_pirate",-1,-1,""
1870,2337,"end","item",2044909,1,0,"both","pirate,cygnus_pirate",-1,-1,""
1871,2400,"end","exp",900,0,0,"both","",-1,0,""
1872,2401,"end","exp",900,0,0,"both","",-1,0,""
1873,2402,"end","exp",900,0,0,"both","",-1,0,""
1874,2403,"end","exp",900,0,0,"both","",-1,0,""
1875,2404,"end","exp",900,0,0,"both","",-1,0,""
1876,2405,"end","exp",1200,0,0,"both","",-1,0,""
1877,2405,"end","item",4032374,-1,0,"both","",-1,0,""
1878,2406,"end","exp",1200,0,0,"both","",-1,0,""
1879,2406,"end","item",4032376,-1,0,"both","",-1,0,""
1880,2407,"end","exp",1200,0,0,"both","",-1,0,""
1881,2407,"end","item",4032377,-1,0,"both","",-1,0,""
1882,2408,"end","exp",1200,0,0,"both","",-1,0,""
1883,2408,"end","item",4032378,-1,0,"both","",-1,0,""
1884,2409,"end","exp",1200,0,0,"both","",-1,0,""
1885,2409,"end","item",4032379,-1,0,"both","",-1,0,""
1886,2410,"end","exp",1000,0,0,"both","",-1,0,""
1887,2410,"end","item",4000003,-10,0,"both","",-1,0,""
1888,2410,"end","skill",9001,1,1,"both","",100,0,""
1889,2410,"end","skill",9001,1,1,"both","",110,0,""
1890,2410,"end","skill",9001,1,1,"both","",120,0,""
1891,2410,"end","skill",9001,1,1,"both","",130,0,""
1892,2410,"end","skill",9001,1,1,"both","",111,0,""
1893,2410,"end","skill",9001,1,1,"both","",121,0,""
1894,2410,"end","skill",9001,1,1,"both","",131,0,""
1895,2410,"end","skill",9001,1,1,"both","",112,0,""
1896,2410,"end","skill",9001,1,1,"both","",122,0,""
1897,2410,"end","skill",9001,1,1,"both","",132,0,""
1898,2411,"end","exp",1000,0,0,"both","",-1,0,""
1899,2411,"end","item",4000004,-10,0,"both","",-1,0,""
1900,2411,"end","skill",9002,1,1,"both","",200,0,""
1901,2411,"end","skill",9002,1,1,"both","",210,0,""
1902,2411,"end","skill",9002,1,1,"both","",220,0,""
1903,2411,"end","skill",9002,1,1,"both","",230,0,""
1904,2411,"end","skill",9002,1,1,"both","",211,0,""
1905,2411,"end","skill",9002,1,1,"both","",221,0,""
1906,2411,"end","skill",9002,1,1,"both","",231,0,""
1907,2411,"end","skill",9002,1,1,"both","",212,0,""
1908,2411,"end","skill",9002,1,1,"both","",222,0,""
1909,2411,"end","skill",9002,1,1,"both","",232,0,""
1910,2412,"end","exp",1000,0,0,"both","",-1,0,""
1911,2412,"end","item",4000004,-10,0,"both","",-1,0,""
1912,2412,"end","skill",9002,1,1,"both","",300,0,""
1913,2412,"end","skill",9002,1,1,"both","",310,0,""
1914,2412,"end","skill",9002,1,1,"both","",320,0,""
1915,2412,"end","skill",9002,1,1,"both","",311,0,""
1916,2412,"end","skill",9002,1,1,"both","",321,0,""
1917,2412,"end","skill",9002,1,1,"both","",312,0,""
1918,2412,"end","skill",9002,1,1,"both","",322,0,""
1919,2413,"end","exp",1000,0,0,"both","",-1,0,""
1920,2413,"end","item",4000003,-10,0,"both","",-1,0,""
1921,2413,"end","skill",9001,1,1,"both","",400,0,""
1922,2413,"end","skill",9001,1,1,"both","",410,0,""
1923,2413,"end","skill",9001,1,1,"both","",420,0,""
1924,2413,"end","skill",9001,1,1,"both","",411,0,""
1925,2413,"end","skill",9001,1,1,"both","",421,0,""
1926,2413,"end","skill",9001,1,1,"both","",412,0,""
1927,2413,"end","skill",9001,1,1,"both","",422,0,""
1928,2414,"end","exp",1000,0,0,"both","",-1,0,""
1929,2414,"end","item",4000021,-5,0,"both","",-1,0,""
1930,2414,"end","skill",9000,1,1,"both","",500,0,""
1931,2414,"end","skill",9000,1,1,"both","",510,0,""
1932,2414,"end","skill",9000,1,1,"both","",520,0,""
1933,2414,"end","skill",9000,1,1,"both","",511,0,""
1934,2414,"end","skill",9000,1,1,"both","",521,0,""
1935,2414,"end","skill",9000,1,1,"both","",512,0,""
1936,2414,"end","skill",9000,1,1,"both","",522,0,""
1937,2415,"end","exp",1200,0,0,"both","",-1,0,""
1938,2416,"end","exp",1200,0,0,"both","",-1,0,""
1939,2417,"end","exp",1200,0,0,"both","",-1,0,""
1940,2419,"end","exp",1200,0,0,"both","",-1,0,""
1941,2420,"end","exp",1200,0,0,"both","",-1,0,""
1942,2421,"end","exp",1200,0,0,"both","",-1,0,""
1943,2422,"end","exp",1000,0,0,"both","",-1,0,""
1944,2423,"end","exp",1000,0,0,"both","",-1,0,""
1945,2424,"end","exp",1000,0,0,"both","",-1,0,""
1946,2425,"end","exp",1000,0,0,"both","",-1,0,""
1947,2426,"end","exp",1000,0,0,"both","",-1,0,""
1948,2427,"end","exp",2500,0,0,"both","",-1,0,""
1949,2428,"end","exp",2500,0,0,"both","",-1,0,""
1950,2429,"end","exp",2500,0,0,"both","",-1,0,""
1951,2430,"end","exp",2500,0,0,"both","",-1,0,""
1952,2431,"end","exp",1200,0,0,"both","",-1,0,""
1953,28001,"end","item",4032176,-50,0,"both","",-1,0,""
1954,28001,"end","item",2211000,3,0,"both","",-1,0,""
1955,28002,"start","item",4032091,1,0,"both","",-1,0,""
1956,28002,"end","item",4032091,-1,0,"both","",-1,0,""
1957,28003,"start","item",4032093,1,0,"both","",-1,0,""
1958,28003,"end","item",4032093,-1,0,"both","",-1,0,""
1959,28003,"end","item",4032092,1,0,"both","",-1,0,""
1960,28102,"end","exp",3500,0,0,"both","",-1,0,""
1961,28102,"end","item",4020007,-3,0,"both","",-1,0,""
