"object_type",objectid,"label"
"item",4031765,"Blank Paranormal Subject Questionnaire"
"item",4031048,"Blank Scroll"
"skill",5201004,"Blank Shot"
"skill",1221009,"Blast"
"item",2022340,"BlastroJuice"
"item",2331000,"Blaze Capsule"
"item",1702027,"Blazing Sword"
"item",5160014,"Bleh"
"skill",2301004,"Bless"
"skill",9001003,"Bless"
"skill",9101003,"Bless"
"item",2022090,"Blessing from Wonky the Fairy"
"item",2022091,"Blessing from Wonky the Fairy"
"item",2022092,"Blessing from Wonky the Fairy"
"item",2022093,"Blessing from Wonky the Fairy"
"skill",12,"Blessing of the Fairy"
"skill",10000012,"Blessing of the Fairy"
"skill",20000012,"Blessing of the Fairy"
"item",2022326,"Blessing of the Forest"
"mob",6130201,"Blin"
"item",2383046,"Blin Card"
"skill",3221006,"Blind"
"item",1072384,"Bling Bling Shoes "
"item",4031752,"Blinking Dingbat"
"item",1002948,"Blitz Helm"
"skill",2221007,"Blizzard"
"skill",3211003,"Blizzard"
"quest",6168,"Blizzard"
"skill",1211006,"Blizzard Charge: BW"
"item",1702211,"Blizzard Stick"
"item",2382054,"Block Golem"
"mob",4230109,"Block Golem"
"mob",9300009,"Block Golem from Another Dimension"
"npc",1300013,"Blocked Entrance"
"quest",3452,"Blocktopus is an Alien?"
"mob",3230302,"Bloctopus"
"mob",9300128,"Bloctopus "
"item",4080006,"Bloctopus & Pink Teddy Omok Set"
"item",4080007,"Bloctopus & Trixter Omok Set"
"item",4001125,"Bloctopus Blueprint"
"item",2382022,"Bloctopus Card"
"mob",9300007,"Bloctopus from Another Dimension"
"mob",9300171,"Bloctopus from Another Dimension"
"item",4000099,"Bloctopus Key Chain"
"item",1472015,"Blood Avarice"
"item",1072041,"Blood Battle Grieves"
"item",1072149,"Blood Camel Boots"
"item",1050002,"Blood Chaos Robe"
"item",1332052,"Blood Dagger"
"item",1082116,"Blood Emperor"
"item",1051015,"Blood Fitted Mail"
"item",1472023,"Blood Gigantic"
"mob",8140002,"Blood Harp"
"mob",9500163,"Blood Harp"
"item",2385011,"Blood Harp Card"
"item",4000239,"Blood Harp's Crown"
"item",1082120,"Blood Larceny"
"item",1082027,"Blood Mesana"
"item",1072150,"Blood Moss Boots"
"item",1002285,"Blood Nightfox"
"item",1061098,"Blood Platina Pants"
"item",1472019,"Blood Slain"
"item",1041058,"Blood Sneak"
"item",1061054,"Blood Sneak Pants"
"item",1442017,"Blood Snowboard"
"mob",9400595,"Blood Stirge"
"item",1061120,"Blood Valkyrie Skirt"
"mob",8510100,"Bloody Boom"
"item",1041095,"Bloody Mantis"
"item",1061094,"Bloody Mantis Pants"
"item",2022624,"Bloody Mushroom Wine"
"item",1041099,"Bloody Platina"
"item",3010057,"BloodyRose"
"item",2022130,"Blossom Juice"
"item",1022010,"Blue & Red Eye Guard"
"item",1050089,"Blue Ades"
"item",1072057,"Blue Air H's"
"item",1061048,"Blue Amoria Skirt"
"item",1041052,"Blue Amoria Top"
"item",1052086,"Blue Amorian Apron"
"item",1050053,"Blue Anakamoon"
"item",1051044,"Blue Anakarune"
"item",1082135,"Blue Anelin"
"item",1051083,"Blue Anes"
"item",1072017,"Blue Ankle-strap Sandals"
"item",4031022,"Blue Anthurium"
"item",1002074,"Blue Apprentice Hat"
"item",1082159,"Blue Arcina"
"item",1002403,"Blue Arlic Helmet"
"item",1051106,"Blue Armis"
"item",1002407,"Blue Arnah Cap"
"item",1072228,"Blue Arnah Shoes"
"item",2061003,"Blue Arrow for Crossbow"
"item",1082063,"Blue Arten"
"item",1050107,"Blue Arzuna"
"item",1051008,"Blue Avenger"
"item",1022016,"Blue Aviator Shades"
"item",1412006,"Blue Axe"
"item",1002307,"Blue B-Ball Headband"
"item",1042027,"Blue B-Ball Jersey"
"item",1062029,"Blue B-Ball Shorts"
"item",1072190,"Blue B-ball Sneakers"
"item",3992018,"Blue Ball Ornament"
"npc",2040043,"Blue Balloon"
"item",1002090,"Blue Bamboo Hat"
"item",1002081,"Blue Bandana"
"item",1002063,"Blue Baseball Cap"
"item",1072098,"Blue Baseball Cleats"
"item",1082058,"Blue Baseball Glove"
"item",1002196,"Blue Baseball Helmet"
"item",1072045,"Blue Basic Boots"
"item",1072248,"Blue Basketball Shoes"
"item",1051079,"Blue Battle Empress"
"item",1050082,"Blue Battle Road"
"item",1051102,"Blue Bazura"
"item",1000000,"Blue Beanie"
"item",1061000,"Blue Bell Dress"
"item",1132002,"Blue Belt"
"item",1040024,"Blue Bennis Chainmail"
"item",1041034,"Blue Bennis Chainmail"
"item",4032307,"Blue Birthday Candle"
"item",1702079,"Blue Blazing Sword"
"item",1002045,"Blue Bone Helm"
"mob",9400006,"Blue Boogie"
"item",1102070,"Blue Book Bag"
"item",1082041,"Blue Boxing Gloves"
"item",1072231,"Blue Boxing Shoes"
"item",1052110,"Blue Brace Look"
"item",1051150,"Blue Bridesmaid's Dress"
"item",1052034,"Blue Bruma"
"item",1002298,"Blue Bucket Hat"
"item",1002177,"Blue Burgler"
"item",1062037,"Blue Burma"
"item",1051032,"Blue Calaf"
"item",1050045,"Blue Calas"
"item",1042007,"Blue Camping Shirt"
"item",1062010,"Blue Camping Shorts"
"item",1002381,"Blue Canal Hood"
"item",3992028,"Blue Candle"
"item",3992031,"Blue Candy Canes"
"item",1002237,"Blue Cap"
"item",4031131,"Blue Carp"
"item",1072154,"Blue Carzen Boots"
"item",1050065,"Blue Celebration Hanbok"
"item",1051050,"Blue Celebration Hanbok Dress"
"item",1050030,"Blue Chaos Robe"
"item",1040095,"Blue China"
"item",1060084,"Blue China Pants"
"item",1052003,"Blue Chinese Undead Costume"
"item",1051042,"Blue Choro"
"item",1082152,"Blue Ciara"
"item",1082122,"Blue Clarity"
"item",4000449,"Blue Cloth"
"item",1060021,"Blue Cloth Pants"
"item",1061030,"Blue Cloth Pants"
"item",1040031,"Blue Cloth Vest"
"item",1041037,"Blue Cloth Vest"
"item",1040112,"Blue Commodore"
"item",1060101,"Blue Commodore Pants"
"item",4000450,"Blue Cone Hat"
"item",1132007,"Blue Cookie Belt"
"item",1082110,"Blue Cordon"
"item",1002346,"Blue Corporal Hat"
"item",1312007,"Blue Counter"
"item",1002187,"Blue Cowboy Hat"
"item",1072221,"Blue Crescent Boots"
"item",1000015,"Blue Crown"
"item",1050021,"Blue Crusader Chainmail"
"item",1052076,"Blue Czar"
"item",1051188,"Blue Daisy Dress"
"item",1002625,"Blue Den Marine"
"item",1061127,"Blue Diamond Bootcuts"
"item",1002258,"Blue Diamondy Bandana"
"item",1082013,"Blue Diros"
"item",1060049,"Blue Disco Pants"
"item",1002167,"Blue Distinction"
"item",1050023,"Blue Doros Robe"
"item",1042052,"Blue Down Parka"
"item",1040029,"Blue Dragon"
"item",5000032,"Blue Dragon"
"item",1052075,"Blue Dragon Armor"
"item",1002339,"Blue Dragon Babuta"
"item",1072273,"Blue Dragon Boots"
"item",1082168,"Blue Dragon Gauntlet"
"item",1002551,"Blue Dragon Helmet"
"item",1092060,"Blue Dragon Shield"
"mob",8140700,"Blue Dragon Turtle"
"item",2385022,"Blue Dragon Turtle Card"
"item",1002093,"Blue Duke"
"item",1082030,"Blue Duo"
"item",1082164,"Blue Elemental Gloves"
"item",1072268,"Blue Elemental Shoes"
"item",1072164,"Blue Elf Shoes"
"item",1072066,"Blue Enamel Boots"
"item",1072245,"Blue Enamel Shoes"
"item",1051012,"Blue Engrit"
"item",1050073,"Blue Enigmatic"
"item",4000382,"Blue Essence"
"item",1022012,"Blue Eye Guard"
"item",1082106,"Blue Eyes"
"item",1061036,"Blue Fairy Skirt"
"item",1041043,"Blue Fairy Top"
"item",1002275,"Blue Falcon"
"item",1002113,"Blue Feather Hat"
"item",1002227,"Blue Fisherman Hat"
"item",1702062,"Blue Fist of Fury"
"item",1002077,"Blue Flight Headgear"
"item",1072093,"Blue Flippers"
"item",2382070,"Blue Flower Serpent"
"mob",4230503,"Blue Flower Serpent"
"mob",9300160,"Blue Flower Serpent"
"item",1322023,"Blue Flowery Tube"
"mob",9400555,"Blue Flying Book"
"item",1041000,"Blue Frill Blouse"
"item",1041130,"Blue Frill Camisole"
"item",1051111,"Blue Frill One Piece"
"item",2022088,"Blue Fruit"
"item",1102045,"Blue G-Wing Jetpack"
"item",1102021,"Blue Gaia Cape"
"item",1002272,"Blue Galaxy"
"item",1002123,"Blue Ghetto Beanie"
"item",1072070,"Blue Gidder Shoes"
"item",4001234,"Blue Gift Box"
"item",4031504,"Blue Gift Box"
"item",3992006,"Blue Gift-Box Ornament"
"item",1102034,"Blue Giles Cape"
"item",1072139,"Blue Goldrunners"
"item",1072141,"Blue Goldwind Shoes"
"item",1070000,"Blue Gomushin"
"item",1072128,"Blue Goni Shoes"
"item",1072145,"Blue Gore Boots"
"item",1002529,"Blue Grace Helmet"
"item",1050131,"Blue Groomsman's Suit"
"item",1002152,"Blue Guiltian"
"item",1002172,"Blue Guise"
"item",1702057,"Blue Guitar"
"item",1082207,"Blue Halfglove"
"item",4032445,"Blue Halloween Stick Candy"
"item",1022006,"Blue Hard-Rimmed Glasses"
"item",1002162,"Blue Hawkeye"
"item",1022022,"Blue Head-Spinning Glasses"
"item",1002069,"Blue Headband"
"item",1002305,"Blue Headband"
"item",4000453,"Blue Heart"
"item",1040127,"Blue Heart Tanktop"
"item",4000452,"Blue Helmet"
"item",1072047,"Blue High Boots"
"item",1452010,"Blue Hinkel"
"item",1052051,"Blue Hip Hop"
"item",1092038,"Blue Hoflon"
"item",1002157,"Blue Hunter"
"item",1072080,"Blue Hunter Boots"
"item",1040070,"Blue Hunter's Armor"
"item",1060059,"Blue Hunter's Pants"
"item",1041093,"Blue Ice Queen"
"item",1061092,"Blue Ice Queen Skirt"
"item",1002253,"Blue Infinium Circlet"
"item",1040086,"Blue Jangoon Armor"
"item",1072127,"Blue Jangoon Shoes"
"item",1060002,"Blue Jean Shorts"
"item",1061144,"Blue Jeans"
"item",1002439,"Blue Jelly Cap"
"item",1002034,"Blue Jester"
"item",1072019,"Blue Jewelry Boots"
"item",1102011,"Blue Justice Cape"
"item",1072214,"Blue Katina Boots "
"item",1050097,"Blue Katinas"
"item",1051091,"Blue Katte"
"item",1050005,"Blue Kendo Robe"
"mob",8140103,"Blue Kentaurus"
"mob",9300263,"Blue Kentaurus"
"mob",9500166,"Blue Kentaurus"
"item",2385018,"Blue Kentaurus Card"
"item",4001093,"Blue Key"
"mob",7130401,"Blue King Goblin"
"mob",9500130,"Blue King Goblin"
"mob",9500159,"Blue King Goblin"
"npc",2071014,"Blue King Goblin"
"item",2384022,"Blue King Goblin Card"
"item",1002355,"Blue Kitty Beanie"
"item",1002422,"Blue Knitted Beanie"
"item",1002359,"Blue Knitted Gumball"
"item",1060050,"Blue Knucklevest Pants"
"item",1082140,"Blue Korben"
"item",1112101,"Blue Label Ring"
"item",1112102,"Blue Label Ring 2"
"item",1102038,"Blue Landcell Pack"
"item",1072157,"Blue Lapiz Sandals"
"item",1072084,"Blue Lappy Boots"
"item",1042015,"Blue Layered Combo"
"item",1060113,"Blue Leggings"
"item",1041066,"Blue Legolia"
"item",1061061,"Blue Legolia Pants"
"item",1040073,"Blue Legolier"
"item",1060062,"Blue Legolier Pants"
"item",1052019,"Blue Life-Jacket"
"item",1040128,"Blue Line Tanktop"
"item",1051062,"Blue Lineros"
"item",1050061,"Blue Linnex"
"item",1040038,"Blue Lolico Armor"
"item",1060028,"Blue Lolico Pants"
"item",1071000,"Blue Loose Sox"
"item",1002128,"Blue Loosecap"
"item",1082099,"Blue Lorin"
"item",1051037,"Blue Lumati"
"item",1082052,"Blue Lutia"
"item",1102015,"Blue Magic Cape"
"item",1072076,"Blue Magicshoes"
"item",2022107,"Blue Malady's Candy"
"item",1002602,"Blue Maple Bandana "
"item",1302065,"Blue Maple Flag"
"item",1072187,"Blue Marble Slippers"
"item",1382035,"Blue Marine"
"item",1051192,"Blue Marine Girl"
"item",1082176,"Blue Marker"
"item",1002211,"Blue Maro"
"item",1002142,"Blue Matty"
"item",1050085,"Blue Mesoranger"
"item",1002042,"Blue Metal Gear"
"item",1452025,"Blue Metus"
"item",1002921,"Blue Mini Hat"
"item",3992014,"Blue Miniature Bulb"
"item",1032011,"Blue Moon"
"item",1041078,"Blue Moon"
"item",1002102,"Blue Moon Conehat"
"item",1082065,"Blue Moon Gloves"
"item",1061077,"Blue Moon Pants"
"item",1072115,"Blue Moon Shoes"
"item",1051025,"Blue Moonlight"
"item",1082020,"Blue Morrican"
"mob",8220007,"Blue Mushmom"
"mob",9300209,"Blue Mushmom"
"mob",9400205,"Blue Mushmom"
"mob",9500176,"Blue Mushmom"
"item",2388053,"Blue Mushmom Card"
"item",1142058,"Blue Mushmom Vanquisher Medal"
"mob",2220100,"Blue Mushroom"
"mob",9300259,"Blue Mushroom"
"mob",9200008,"Blue Mushroom (PC)"
"mob",9000301,"Blue Mushroom 2"
"item",4000009,"Blue Mushroom Cap"
"item",2381002,"Blue Mushroom Card"
"item",4032459,"Blue Mushroom Doll"
"item",1002257,"Blue Mushroom Hat"
"item",1002956,"Blue Mushroom Hat"
"item",2100110,"Blue Mushroom Summoning Sack"
"item",2100130,"Blue Mushroom Summoning Sack"
"item",1102046,"Blue Musketeer Cape"
"item",1041101,"Blue Mystique"
"item",1061100,"Blue Mystique Pants"
"item",1072162,"Blue Mystique Shoes"
"item",1102001,"Blue Napoleon"
"item",1072206,"Blue Neli Shoes"
"item",1040121,"Blue Neos"
"item",1060110,"Blue Neos Pants"
"item",1002282,"Blue Nightfox"
"item",1040035,"Blue Nightshift"
"item",1060025,"Blue Nightshift Pants"
"item",1081001,"Blue Ninja Gloves"
"item",1072030,"Blue Ninja Sandals"
"item",1082055,"Blue Noel"
"item",1112234,"Blue Notebook Quote Ring"
"item",1102049,"Blue Nymph Wing"
"item",1050004,"Blue Officer Uniform"
"item",1002585,"Blue Old Wisconsin"
"item",1040013,"Blue One-lined T-Shirt"
"item",1050093,"Blue Oriental Fury Coat"
"item",1051095,"Blue Oriental Fury Coat"
"item",1002364,"Blue Oriental Fury Hat"
"item",1002084,"Blue Oriental Helmet"
"item",1040092,"Blue Orientican"
"item",1060081,"Blue Orientican Pants"
"item",1052011,"Blue Overall"
"item",1072312,"Blue Pageant"
"item",1002293,"Blue Pajama Hat"
"item",1040042,"Blue Pao"
"item",1060031,"Blue Pao Bottom"
"item",1002286,"Blue Patriot"
"item",1112124,"Blue Pencil Label Ring"
"item",1082082,"Blue Pennance"
"item",4000530,"Blue Perfume"
"mob",4300000,"Blue Perfume"
"mob",4300001,"Blue Perfume"
"item",1002303,"Blue Picnic Hat"
"item",1072121,"Blue Pierre Shoes"
"item",1060070,"Blue Piette Pants"
"item",1002182,"Blue Pilfer"
"item",2000010,"Blue Pill"
"item",1050009,"Blue Plain Robe"
"item",1002138,"Blue Pole-Feather Hat"
"item",1062025,"Blue Polka-Dot Pajama Pants"
"item",1042023,"Blue Polka-Dot Pajama Top"
"item",2000003,"Blue Potion"
"item",2000017,"Blue Potion"
"item",2000014,"Blue Potion for Beginners"
"item",2000021,"Blue Potion for Noblesse"
"item",1002190,"Blue Pre-School Hat"
"item",4031167,"Blue Present Box for Training"
"item",1051067,"Blue Pria"
"item",4001100,"Blue Primrose Seed"
"item",1050076,"Blue Pris"
"item",1041040,"Blue Qi Pao"
"item",1061033,"Blue Qi Pao Pants"
"item",1061042,"Blue Qi Pao Skirt"
"item",1112202,"Blue Quote Ring"
"item",1050067,"Blue Requiem"
"item",1051052,"Blue Requierre"
"item",1002890,"Blue Ribbon Hairband"
"item",2270011,"Blue Ribbon Pig"
"mob",9300300,"Blue Ribbon Pig of the Maze"
"item",2210004,"Blue Ribbon Pig Piece"
"item",1062111,"Blue Ribbon Shorts"
"item",1060034,"Blue Rider Pants"
"item",1072211,"Blue Rivers Boots"
"item",1002118,"Blue Robin Hat"
"item",5000049,"Blue Robo"
"item",1052038,"Blue Robot Pilotgear"
"item",1072038,"Blue Rubber Boots"
"item",1082131,"Blue Sage"
"item",1040141,"Blue Sailor Shirt"
"item",1041001,"Blue Sailor Shirt"
"item",1060123,"Blue Sailor Skirt"
"item",1061001,"Blue Sailor Skirt"
"item",1050018,"Blue Sauna Robe"
"item",1082016,"Blue Savata"
"item",1472028,"Blue Scarab"
"item",1402004,"Blue Screamer"
"item",1422031,"Blue Seal Cushion"
"item",3010008,"Blue Seal Cushion"
"item",1102027,"Blue Seraph Cape"
"item",1002243,"Blue Seraphis"
"item",1040012,"Blue Sergeant"
"item",1022001,"Blue Shades"
"item",1041022,"Blue Shark"
"item",1061015,"Blue Shark Skirt"
"item",1702126,"Blue Shiner "
"item",1702073,"Blue Shiner Crossbow"
"item",1052015,"Blue Shinsun"
"item",1040087,"Blue Shouldermail"
"item",1060076,"Blue Shouldermail Pants"
"item",1072101,"Blue Silky Boots"
"item",1062060,"Blue Skinny Jeans"
"item",1061089,"Blue Skirt"
"item",1060125,"Blue Skirt (m)"
"item",1042089,"Blue Skull Hooded Vest"
"item",1050015,"Blue Skull Overall"
"item",1051021,"Blue Skull Overall"
"item",1040028,"Blue Sky"
"item",1061131,"Blue Slit Skirt"
"mob",100101,"Blue Snail"
"mob",9300217,"Blue Snail"
"item",2380001,"Blue Snail Card"
"mob",9300277,"Blue Snail of the Maze"
"item",4000000,"Blue Snail Shell"
"item",4002001,"Blue Snail Stamp"
"item",1040049,"Blue Sneak"
"item",1072018,"Blue Sneakers"
"item",1072169,"Blue Snowshoes"
"item",1072265,"Blue Soccer Cleats"
"item",1002208,"Blue Sonata"
"item",1040020,"Blue Split Piece"
"item",1002425,"Blue Sporty Cap"
"item",1102008,"Blue Star Cape"
"item",3992009,"Blue Star Miniature Bulb"
"item",1050038,"Blue Starlight"
"item",1041049,"Blue Steal"
"item",1061045,"Blue Steal Pants"
"item",1072124,"Blue Steel-Tip Boots"
"item",1051119,"Blue Strapless Bikini"
"item",1002316,"Blue Straw Hat"
"item",1040051,"Blue Striped Trainer"
"item",1060094,"Blue Studded Pants"
"item",1040106,"Blue Studded Top"
"item",1002640,"Blue Sun Boat Hat"
"item",1002133,"Blue Swimming Cap"
"item",1002071,"Blue Swimming Goggle"
"item",1051075,"Blue Swimming Suit"
"item",1050041,"Blue Swimming Trunk"
"item",1050059,"Blue Tai"
"item",1002108,"Blue Thief Hood"
"item",1002147,"Blue Tiberian"
"item",1802006,"Blue Top Hat"
"item",1050156,"Blue Towel"
"item",4000102,"Blue Toy Block"
"item",1060040,"Blue Trainer Pants"
"item",1060012,"Blue Training Pants"
"item",1040004,"Blue Training Shirt"
"mob",9300282,"Blue Transforming Snail of the Maze"
"item",1002261,"Blue Trucker Hat"
"item",4032524,"Blue Turkey Egg"
"quest",28328,"Blue Turkey Egg Hunt"
"item",1002223,"Blue Upside-Down Visor"
"item",1442049,"Blue Valentine Rose"
"item",1002378,"Blue Valhalla Helmet"
"item",1002399,"Blue Varr Hat"
"item",1072224,"Blue Varr Shoes"
"item",1050103,"Blue Varuna"
"item",4031026,"Blue Viola"
"item",1082171,"Blue Watch"
"item",1070004,"Blue Western Walkers"
"item",1072106,"Blue White-Lined Boots"
"item",1072056,"Blue Whitebottom Boots"
"item",1082084,"Blue Willow"
"item",1102169,"Blue Wing Bag"
"item",1072182,"Blue Wing Boots"
"item",4031545,"Blue Wish Ticket"
"item",1050003,"Blue Wizard Robe"
"item",1002072,"Blue Wizardry Hat"
"item",1072061,"Blue Woodsman Boots"
"item",1042053,"Blue Wool Jacket"
"item",1082147,"Blue Work Gloves"
"mob",8150301,"Blue Wyvern"
"mob",8810020,"Blue Wyvern"
"mob",9300265,"Blue Wyvern"
"mob",9300071,"Blue Wyvern 1 in Cave"
"mob",9300072,"Blue Wyvern 2 in Cave"
"item",2386013,"Blue Wyvern Card"
"item",1001027,"Blue-Feathered Indian Bandana"
"item",1112205,"Blue-Flowered Quote Ring"
"item",1112209,"Blue-Hearted Quote Ring"
"item",1050052,"Blue-Lined Kismet"
"item",3992036,"Blue-Ribboned Giftbox"
"item",1112106,"Blue-Ribboned Label Ring"
"item",1112207,"Blue-Ribboned Quote Ring"
"item",1060026,"Blue-Striped Boxers"
"item",1040036,"Blue-Striped Undershirt"
"item",1042162,"Blue-Striped Undershirt "
"item",4031439,"Blue/White Present"
"item",1041064,"Blueberry Lolica Armor"
"item",1702172,"Bluebird"
"item",4000510,"Bluejay Feather of the Wise One"
"item",1112215,"BlueMarine Quote Ring"
"item",4031100,"Blueprint Machine"
"item",1032063,"Bluetooth Headset"
"item",4001197,"Bluish Mineral"
"item",1012003,"Blush"
"item",1012028,"Blush"
"item",2360002,"Board the Spaceship"
"mob",9400551,"Bob"
"npc",9201074,"Bob"
"npc",9270033,"Bob"
"item",4031447,"Bob's Snail Shell"
"item",4031805,"Bob's Snail Shell"
"item",2022144,"Body & Physics Medicine"
"item",4031552,"Body & Physics Medicine Herb Pouch"
"quest",6350,"Body of Steel"
"skill",21101003,"Body Pressure"
"mob",9400112,"Bodyguard A"
"item",4000139,"Bodyguard A's Tie Pin"
"mob",9400113,"Bodyguard B"
"item",4000140,"Bodyguard B's Bullet Shell"
"item",1042154,"Bohemian Hooded Jacket"
"npc",9001008,"Bohun"
"item",1702215,"Boleadoras"
"npc",9201061,"Bomack"
"mob",9300166,"Bomb"
"item",1052192,"Bombacha"
"item",1042051,"Bomber Jacket"
"mob",8140555,"Bombing Fish House "
"item",2100067,"Bombs for Hunting Competition"
"item",1062035,"Bone Buckled Slack"
"mob",8140600,"Bone Fish"
"item",2386000,"Bone Fish Card"
"mob",9300098,"Bone Fish in Warped Dimension"
"item",1002006,"Bone Helm"
"item",1702201,"Bone Weapon"
"npc",1092001,"Bonnie"
"mob",6130104,"Boogie"
"item",4031459,"Boogie's Cursed Whirlwind"
"mob",9420006,"Book Monster"
"quest",10104,"Book of Cygnus - Book of Cygnus Vol. 1"
"quest",10105,"Book of Cygnus - Book of Cygnus Vol. 2"
"quest",10106,"Book of Cygnus - Book of Cygnus Vol. 3"
"item",4161030,"Book on Herbal Medicine"
"mob",9400547,"Boomer"
"mob",9400550,"Boomer"
"item",4000391,"Boomer Core"
"skill",4221007,"Boomerang Step"
