mobid,mob_level,"flags",hp,mp,hp_recovery,mp_recovery,explode_hp,experience,link,summon_type,knockback,fixed_damage,death_buff,death_after,traction,damaged_by_skill_only,damaged_by_mob_only,drop_item_period,hp_bar_color,hp_bar_bg_color,carnival_points,physical_attack,physical_defense,magical_attack,magical_defense,accuracy,avoidability,speed,chase_speed,"ice_modifier","fire_modifier","poison_modifier","lightning_modifier","holy_modifier","nonelemental_modifier"
8820027,1,"cannot_damage_player,player_cannot_damage",450000000,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830000,105,"boss,auto_aggro",4280000,30000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,480,200,230,320,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830001,60,"boss,auto_aggro",2640000,3000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,220,500,360,250,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830002,56,"boss,auto_aggro",3060000,30000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,220,250,250,150,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830003,105,"auto_aggro,cannot_damage_player,player_cannot_damage",9980000,0,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830004,1,"cannot_damage_player,player_cannot_damage",600000000,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830005,1,"cannot_damage_player,player_cannot_damage",600000000,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830006,1,"boss,cannot_damage_player,player_cannot_damage",1,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830007,84,"boss,auto_aggro",3210000,30000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,336,200,230,320,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830008,60,"boss,auto_aggro",2059200,3000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,220,500,288,250,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830009,56,"boss,auto_aggro",2233800,30000,100,100,0,0,0,1,50000,0,0,0,10.0,0,0,0,0,0,0,220,250,250,150,250,12,0,0,"normal","normal","normal","normal","normal","normal"
8830010,80,"auto_aggro,cannot_damage_player,player_cannot_damage",7503000,0,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830011,1,"cannot_damage_player,player_cannot_damage",600000000,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830012,1,"cannot_damage_player,player_cannot_damage",600000000,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
8830013,1,"boss,cannot_damage_player,player_cannot_damage",1,0,0,0,0,0,0,12,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9000001,35,"",800,100,0,0,0,0,3230100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,30,0,60,50,10,-15,-15,"normal","normal","strong","normal","normal","normal"
9000002,35,"",600,100,0,0,0,0,2110200,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,0,20,50,10,-20,-20,"normal","normal","normal","normal","normal","normal"
9000100,35,"",600,100,0,0,0,0,3210100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,0,50,50,10,0,0,"weak","strong","normal","normal","normal","normal"
9000101,35,"",800,100,0,0,0,0,3210800,1,1,0,0,0,10.0,0,0,0,0,0,0,110,30,120,50,90,10,35,35,"normal","normal","normal","normal","normal","normal"
9000200,35,"",800,100,0,0,0,0,2230100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,0,50,50,18,-10,-10,"normal","normal","normal","normal","normal","normal"
9000201,35,"undead",600,100,0,0,0,0,2230101,1,1,0,0,0,10.0,0,0,0,0,0,0,110,30,0,50,50,15,0,0,"normal","normal","normal","normal","weak","normal"
9000300,35,"",800,100,0,0,0,0,4230100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,0,50,50,15,5,5,"strong","weak","normal","normal","normal","normal"
9000301,35,"",600,100,0,0,0,0,2220100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,30,0,50,60,15,5,5,"normal","normal","normal","normal","normal","normal"
9001000,80,"boss",150000,345,100,20,0,2400,0,1,2000,0,0,0,10.0,0,0,0,0,0,0,330,530,0,115,150,15,0,0,"normal","normal","normal","normal","normal","normal"
9001001,80,"boss",90000,820,100,20,0,2400,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,170,120,335,350,100,10,-50,-50,"normal","normal","normal","normal","normal","normal"
9001002,80,"boss",120000,510,100,20,0,2400,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,260,260,0,220,210,25,10,10,"normal","normal","normal","normal","normal","normal"
9001003,80,"boss",120000,510,100,20,0,2400,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,260,260,0,220,180,32,10,10,"normal","normal","normal","normal","normal","normal"
9001004,80,"boss",130000,410,100,20,0,2400,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,280,260,0,115,180,18,0,0,"normal","normal","normal","normal","normal","normal"
9001005,35,"",800,100,0,0,0,0,0,1,1,0,0,0,10.0,5001003,0,0,0,0,0,110,60,0,50,60,15,-35,-35,"normal","normal","normal","normal","normal","normal"
9001006,35,"",800,100,0,0,0,0,0,1,1,0,0,0,10.0,5001001,0,0,0,0,0,110,50,0,20,50,0,-35,-35,"normal","normal","normal","normal","normal","normal"
9001007,35,"",800,100,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,0,50,0,20,10,15,-10,-10,"normal","normal","normal","normal","normal","normal"
9001008,80,"auto_aggro",70000,200,50,10,0,0,0,1,0,0,0,30,10.0,0,0,0,0,0,0,140,220,0,115,150,15,0,0,"normal","normal","normal","normal","normal","normal"
9001009,80,"boss,auto_aggro",150000,800,0,0,0,0,0,1,2000,0,0,0,10.0,0,0,0,1,5,0,330,530,320,350,180,10,-30,-30,"normal","normal","normal","normal","normal","normal"
9001010,140,"boss,auto_aggro",9300000,3000,0,0,0,0,0,1,15000,0,0,0,10.0,0,0,0,1,5,0,620,950,660,990,210,22,-10,-10,"normal","normal","normal","normal","normal","normal"
9001011,35,"",800,100,0,0,0,0,100124,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,20,60,50,10,-30,-30,"normal","normal","normal","normal","normal","normal"
9001012,35,"",800,100,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,110,30,0,20,50,10,-30,10,"normal","normal","normal","normal","normal","normal"
9001013,80,"boss",150000,345,0,0,0,0,0,1,1500,0,0,0,10.0,0,0,0,1,5,0,350,550,0,115,150,15,-20,-20,"normal","normal","normal","normal","normal","normal"
9001014,140,"boss,auto_aggro",3000000,3000,0,0,0,0,0,1,4500,0,0,0,10.0,0,0,0,1,5,0,500,800,600,750,200,15,-10,-10,"normal","normal","normal","normal","normal","normal"
9100000,200,"invincible",9999,0,0,0,0,0,210100,1,9999,0,0,0,10.0,0,0,0,0,0,0,1,999,0,999,999,999,-20,-20,"normal","normal","normal","normal","normal","normal"
9100001,200,"invincible",9999,0,0,0,0,0,2130103,1,9999,0,0,0,10.0,0,0,0,0,0,0,1,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9100002,200,"flying,invincible",9999,0,0,0,0,0,2300100,1,9999,0,0,0,10.0,0,0,0,0,0,0,1,999,1,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9100003,200,"invincible",99999,0,0,0,0,0,2130103,1,9999,0,0,0,10.0,0,0,0,0,0,0,100,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9100004,200,"invincible",99999,0,0,0,0,0,2130103,1,9999,0,0,0,10.0,0,0,0,0,0,0,155,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9100005,200,"invincible",99999,0,0,0,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,155,999,0,999,999,999,0,0,"normal","weak","normal","normal","strong","normal"
9100006,200,"invincible",99999,0,0,0,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,155,999,0,999,999,999,0,0,"normal","weak","normal","normal","strong","normal"
9100007,200,"invincible",9999,0,0,0,0,0,1210101,1,9999,0,0,0,10.0,0,0,0,0,0,0,95,999,0,999,999,999,5,5,"normal","normal","normal","normal","normal","normal"
9100008,200,"",99999,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,100,999,0,999,999,999,10,10,"normal","normal","normal","normal","normal","normal"
9100009,200,"",99999,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,160,999,0,999,999,999,10,10,"normal","normal","normal","normal","normal","normal"
9100010,200,"",99999,0,0,0,0,0,9600008,1,1,0,0,0,10.0,0,0,0,0,0,0,115,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9100013,30,"auto_aggro",8000,0,0,0,0,100,0,0,1,0,0,0,10.0,0,0,0,0,0,0,100,45,0,45,60,10,-20,-20,"normal","normal","normal","normal","normal","normal"
9200000,25,"",550,55,0,0,0,42,2230102,1,1,0,0,0,10.0,0,0,0,0,0,0,90,20,0,30,50,8,0,0,"normal","normal","normal","normal","normal","normal"
9200001,32,"",1000,60,0,0,0,60,3210100,1,1,0,0,0,10.0,0,0,0,0,0,0,110,40,0,40,60,10,0,0,"weak","strong","normal","normal","normal","normal"
9200002,10,"",250,10,0,0,0,18,1110101,1,1,0,0,0,10.0,0,0,0,0,0,0,65,20,0,10,42,0,-70,-70,"normal","weak","normal","normal","normal","normal"
9200003,22,"",300,35,0,0,0,35,2110200,1,1,0,0,0,10.0,0,0,0,0,0,0,90,30,0,0,55,7,-20,-20,"normal","normal","normal","normal","normal","normal"
9200004,15,"",250,25,0,0,0,26,1110100,1,1,0,0,0,10.0,0,0,0,0,0,0,82,12,0,40,45,5,-20,-20,"normal","normal","immune","normal","normal","normal"
9200005,6,"",50,35,0,0,0,10,210100,1,1,0,0,0,10.0,0,0,0,0,0,0,42,5,0,10,35,1,-20,-20,"normal","normal","normal","weak","normal","normal"
9200006,37,"",1500,100,0,0,0,77,3210800,1,1,0,0,0,10.0,0,0,0,0,0,0,110,35,125,40,100,20,25,25,"normal","normal","normal","normal","normal","normal"
9200007,40,"undead",1800,100,0,0,0,90,4230101,1,100,0,0,0,10.0,0,0,0,0,0,0,120,70,135,70,110,25,30,30,"normal","normal","normal","normal","weak","normal"
9200008,20,"",350,30,0,0,0,32,2220100,1,1,0,0,0,10.0,0,0,0,0,0,0,90,10,0,60,55,7,5,5,"normal","normal","normal","normal","normal","normal"
9200009,55,"",4000,120,0,0,0,170,5130101,1,1000,0,0,0,10.0,0,0,0,0,0,0,180,130,0,100,80,15,-70,-70,"normal","normal","normal","normal","normal","normal"
9200010,24,"undead",500,50,0,0,0,42,2230101,1,1,0,0,0,10.0,0,0,0,0,0,0,95,20,0,30,50,8,0,0,"normal","normal","normal","normal","weak","normal"
9200011,27,"",720,40,0,0,0,50,2230100,1,1,0,0,0,10.0,0,0,0,0,0,0,100,35,0,70,60,10,-10,-10,"normal","normal","normal","normal","normal","normal"
9200012,50,"",3200,100,0,0,0,135,5130100,1,500,0,0,0,10.0,0,0,0,0,0,0,165,110,0,150,75,18,-10,-10,"normal","normal","normal","normal","normal","normal"
9200013,40,"",2000,50,0,0,0,85,4230100,1,1,0,0,0,10.0,0,0,0,0,0,0,130,80,0,80,65,15,5,5,"strong","weak","normal","normal","normal","normal"
9200014,62,"",5500,100,0,0,0,240,6230100,1,1500,0,0,0,10.0,0,0,0,0,0,0,210,180,0,130,100,20,30,30,"normal","normal","normal","normal","normal","normal"
9200015,30,"",950,0,10,0,0,60,3000005,1,0,0,0,0,10.0,0,0,0,0,0,0,100,38,0,40,65,12,-15,-15,"normal","normal","normal","normal","normal","normal"
9200016,30,"",950,0,10,0,0,60,3230400,1,0,0,0,0,10.0,0,0,0,0,0,0,100,38,0,40,65,12,-45,-45,"normal","normal","normal","normal","normal","normal"
9200017,32,"",1050,0,10,0,0,65,3110101,1,0,0,0,0,10.0,0,0,0,0,0,0,105,50,0,70,80,14,-10,-10,"normal","normal","normal","normal","normal","normal"
9200018,50,"",3700,20,0,0,0,135,5100000,1,1,0,0,0,10.0,0,0,0,0,0,0,150,170,0,180,120,25,-20,-20,"strong","weak","normal","normal","normal","normal"
9200019,58,"",5800,100,50,2,0,220,5140000,1,1000,0,0,0,10.0,0,0,0,0,0,0,170,200,205,220,150,25,0,0,"strong","weak","normal","normal","normal","normal"
9200020,78,"",20000,100,30,2,0,0,7130102,1,2500,0,0,0,10.0,0,0,0,0,0,0,330,600,365,450,145,30,-20,-20,"strong","weak","normal","normal","normal","normal"
9200021,65,"",11000,80,50,2,0,455,6300000,1,2000,0,0,0,10.0,0,0,0,0,0,0,182,170,270,245,110,24,-50,-50,"strong","weak","normal","normal","normal","normal"
9200022,60,"",7200,100,0,0,0,420,6130102,1,1000,0,0,0,10.0,0,0,0,0,0,0,167,210,0,225,200,30,60,60,"strong","weak","normal","normal","normal","normal"
9300000,21,"",320,40,0,0,0,240,0,1,50,0,0,0,10.0,0,0,0,0,0,0,100,60,0,60,240,15,10,10,"normal","normal","normal","normal","normal","normal"
9300001,32,"",1000,80,0,0,0,120,0,1,1,0,0,0,10.0,0,0,0,0,0,0,110,90,0,80,140,10,-40,-40,"strong","weak","normal","normal","normal","normal"
9300002,35,"",2000,130,0,0,0,280,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,90,0,140,120,8,-15,-15,"normal","normal","strong","normal","normal","normal"
9300003,40,"",8000,100,0,0,0,800,0,0,300,0,0,0,10.0,0,0,0,0,0,0,130,160,165,160,140,10,-20,-20,"strong","strong","normal","strong","strong","normal"
9300004,54,"",4100,50,0,20,0,165,0,1,600,0,0,0,10.0,0,0,0,0,0,0,155,275,0,215,175,25,0,0,"normal","normal","normal","normal","normal","normal"
9300005,32,"",3700,0,0,0,0,260,3110102,1,0,0,0,0,10.0,0,0,0,0,0,0,112,85,0,95,80,13,-10,-10,"normal","normal","normal","normal","normal","normal"
9300006,34,"",4300,0,0,0,0,280,3210205,1,0,0,0,0,10.0,0,0,0,0,0,0,125,95,0,95,90,14,0,0,"normal","normal","normal","normal","normal","normal"
9300007,35,"",4900,0,10,0,0,288,3230302,1,0,0,0,0,10.0,0,0,0,0,0,0,115,120,125,150,100,15,-10,-10,"normal","normal","normal","normal","normal","normal"
9300008,43,"",7100,0,0,0,0,340,0,1,200,0,0,0,10.0,0,0,0,0,0,0,130,470,0,70,120,18,-40,-40,"normal","normal","normal","normal","normal","normal"
9300009,40,"",6500,0,0,0,0,408,4230109,1,300,0,0,0,10.0,0,0,0,0,0,0,145,130,0,110,150,12,-60,-60,"strong","weak","normal","strong","normal","normal"
9300010,47,"boss",33000,220,0,0,0,850,4130103,1,1000,0,0,0,10.0,0,0,0,0,0,0,175,185,195,200,150,18,-50,-50,"normal","normal","normal","normal","normal","normal"
9300011,39,"",1920,0,0,0,0,92,0,1,1,0,0,0,10.0,0,0,0,0,0,0,124,110,0,130,135,18,20,20,"normal","normal","normal","normal","normal","normal"
9300012,56,"boss",125000,2500,0,0,0,4800,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,280,210,260,240,160,26,-30,-30,"strong","strong","strong","strong","strong","normal"
9300013,200,"invincible",99999,0,0,0,0,1,4230110,1,99999,0,0,0,10.0,0,0,0,0,0,0,999,999,0,999,999,999,-40,-40,"normal","normal","normal","normal","normal","normal"
9300014,43,"",6500,0,0,0,0,340,0,1,200,0,0,0,10.0,0,0,0,0,0,0,130,70,0,470,120,18,-30,-30,"strong","strong","normal","strong","strong","normal"
9300015,37,"undead",2750,30,0,0,0,82,3230306,1,0,0,0,0,10.0,0,0,0,0,0,0,117,90,0,120,135,22,-20,-20,"normal","normal","normal","normal","normal","normal"
9300016,41,"undead",3050,50,0,0,0,99,4230114,1,0,0,0,0,10.0,0,0,0,0,0,0,125,130,142,160,145,24,-15,-15,"normal","normal","normal","normal","normal","normal"
9300017,46,"undead",3600,70,0,0,0,115,4230115,1,300,0,0,0,10.0,0,0,0,0,0,0,130,170,160,200,155,26,-10,-10,"normal","normal","normal","normal","normal","normal"
9300018,1,"cannot_damage_player",8,15,0,0,0,1,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,0,0,30,0,-60,-60,"normal","normal","normal","normal","normal","normal"
9300019,65,"auto_aggro",40000,180,0,0,0,1120,0,1,2500,0,0,0,10.0,0,0,0,0,0,0,285,380,0,560,145,23,-60,-60,"strong","strong","strong","strong","normal","normal"
9300020,63,"auto_aggro",16000,100,0,0,0,520,0,1,2500,0,0,0,10.0,0,0,0,0,0,0,285,350,0,560,140,23,-60,-60,"strong","strong","strong","strong","normal","normal"
9300021,200,"invincible",9999999,0,0,0,0,0,0,1,99999,0,0,0,10.0,0,0,0,0,0,0,1999,1999,0,1999,999,999,-60,-60,"strong","strong","strong","strong","strong","normal"
9300022,66,"undead,auto_aggro",40000,200,0,0,0,1060,0,1,2700,0,0,0,10.0,0,0,0,0,0,0,250,550,320,320,145,25,-20,-20,"normal","normal","strong","normal","weak","normal"
9300023,66,"undead,auto_aggro",40000,200,0,0,0,1060,0,1,2700,0,0,0,10.0,0,0,0,0,0,0,250,550,320,320,145,25,-10,-10,"normal","normal","strong","normal","weak","normal"
9300024,67,"auto_aggro",35000,120,50,2,0,1100,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,310,370,0,800,145,21,-50,-50,"strong","strong","strong","strong","strong","normal"
9300025,68,"auto_aggro",35000,300,50,2,0,1150,0,1,1600,0,0,0,0.0,0,0,0,0,0,0,260,340,360,570,140,20,0,0,"strong","strong","strong","strong","strong","normal"
9300026,62,"auto_aggro",15000,100,0,5,0,430,0,1,1200,0,0,0,10.0,0,0,0,0,0,0,220,250,0,250,130,26,5,5,"normal","normal","normal","normal","normal","normal"
9300027,23,"",1000,0,0,0,0,170,0,1,100,0,0,0,10.0,0,0,0,0,0,0,95,30,0,40,55,8,-20,-20,"normal","normal","normal","normal","normal","normal"
9300028,115,"boss,undead,auto_aggro",1700000,150000,3000,5000,0,150000,0,1,9999,0,0,0,0.0,0,0,0,3,5,0,700,1100,700,1200,230,18,0,0,"strong","strong","strong","strong","strong","normal"
9300029,99,"boss,auto_aggro",1000000,100000,1000,5000,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,600,800,600,850,210,13,0,0,"strong","strong","strong","strong","strong","normal"
9300030,99,"boss,auto_aggro",800000,70000,1000,5000,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,600,800,600,850,210,13,0,0,"strong","strong","strong","strong","strong","normal"
9300031,100,"boss,auto_aggro",900000,80000,1000,5000,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,610,950,610,920,210,14,0,0,"strong","strong","strong","strong","strong","normal"
9300032,100,"boss,auto_aggro",900000,80000,1000,5000,0,0,0,1,9999,0,0,0,0.0,0,0,0,0,0,0,610,950,610,920,210,14,0,0,"strong","strong","strong","strong","strong","normal"
9300033,62,"auto_aggro",15000,100,0,0,0,430,9300026,1,2200,0,0,0,10.0,0,0,0,0,0,0,220,250,0,250,130,26,5,5,"normal","normal","normal","normal","normal","normal"
9300034,66,"undead,auto_aggro",20000,200,0,0,0,0,9300023,1,2700,0,0,0,10.0,0,0,0,0,0,0,250,550,320,320,145,25,-10,-10,"normal","normal","strong","normal","weak","normal"
9300035,62,"auto_aggro",15000,100,0,0,0,0,9300026,1,1500,0,0,0,10.0,0,0,0,0,0,0,220,250,0,250,130,26,5,5,"normal","normal","normal","normal","normal","normal"
9300036,66,"undead,auto_aggro",22000,200,0,0,0,100,9300022,1,2700,0,0,0,10.0,0,0,0,0,0,0,250,550,320,320,145,25,-20,-20,"normal","normal","strong","normal","weak","normal"
9300037,66,"undead,auto_aggro",22000,200,0,0,0,100,9300023,1,2700,0,0,0,10.0,0,0,0,0,0,0,250,550,320,320,145,25,-10,-10,"normal","normal","strong","normal","weak","normal"
9300038,59,"undead,flying,auto_aggro",9000,100,0,0,0,420,0,1,500,0,0,10,10.0,0,0,0,0,0,0,200,160,190,200,130,25,0,0,"normal","normal","normal","normal","strong","normal"
9300039,65,"boss,auto_aggro",672000,60000,150,20,0,17000,0,0,1500,0,0,0,0.0,0,0,0,1,5,0,270,450,290,520,190,18,-20,-20,"strong","strong","strong","strong","strong","normal"
9300040,54,"",4400,200,0,0,0,170,0,1,99999,0,0,0,10.0,0,0,0,0,0,0,150,180,165,130,120,20,5,5,"weak","strong","normal","normal","normal","normal"
9300041,57,"",7300,200,0,0,0,370,0,1,500,0,0,0,10.0,0,0,0,0,0,0,165,350,175,170,125,22,5,5,"weak","strong","normal","normal","normal","normal"
9300042,57,"",7300,200,0,0,0,370,0,1,500,0,0,0,10.0,0,0,0,0,0,0,165,190,175,330,125,22,5,5,"strong","weak","normal","normal","normal","normal"
9300043,57,"",7300,200,0,0,0,370,0,1,500,0,0,0,10.0,0,0,0,0,0,0,165,190,175,170,125,22,5,5,"weak","normal","normal","strong","normal","normal"
9300044,65,"",3000,200,0,0,0,0,0,1,50,0,0,0,10.0,0,0,0,0,0,0,500,999,0,999,160,999,5,5,"normal","normal","immune","normal","weak","normal"
9300045,54,"",6600,200,0,5,0,325,0,1,400,0,0,0,10.0,0,0,0,0,0,0,155,175,165,140,122,21,5,5,"normal","normal","normal","normal","normal","normal"
9300046,53,"",6300,200,0,5,0,320,0,1,350,0,0,0,10.0,0,0,0,0,0,0,150,170,160,120,120,20,0,0,"normal","normal","normal","normal","strong","normal"
9300047,56,"",7200,200,0,5,0,355,0,1,450,0,0,0,10.0,0,0,0,0,0,0,160,180,170,160,124,22,-15,-15,"strong","strong","normal","strong","strong","normal"
9300048,59,"auto_aggro",10000,200,30,10,0,430,0,1,500,0,0,0,0.0,0,0,0,0,0,0,170,180,180,180,130,25,0,0,"normal","weak","normal","normal","normal","normal"
9300049,59,"auto_aggro",10000,200,30,10,0,430,0,1,500,0,0,0,0.0,0,0,0,0,0,0,170,180,180,180,130,25,0,0,"normal","weak","normal","normal","normal","normal"
9300050,60,"flying,auto_aggro",25000,200,0,0,0,515,0,1,500,0,0,0,10.0,0,0,0,0,0,0,170,225,0,190,150,40,0,0,"normal","normal","normal","normal","normal","normal"
9300051,51,"",6400,100,0,0,0,305,0,1,300,0,0,0,10.0,0,0,0,0,0,0,145,165,0,110,115,20,0,0,"weak","strong","normal","normal","normal","normal"
9300052,51,"",6400,100,0,0,0,305,0,1,300,0,0,0,10.0,0,0,0,0,0,0,145,165,0,110,115,20,0,0,"weak","normal","normal","strong","normal","normal"
9300053,51,"",6400,100,0,0,0,305,0,1,300,0,0,0,10.0,0,0,0,0,0,0,145,165,0,110,115,20,0,0,"strong","weak","normal","normal","normal","normal"
9300054,54,"",6600,200,0,5,0,335,0,1,400,0,0,0,10.0,0,0,0,0,0,0,155,175,165,140,122,21,5,5,"normal","normal","normal","normal","normal","normal"
9300055,53,"",6300,200,0,5,0,320,0,1,350,0,0,0,10.0,0,0,0,0,0,0,150,170,160,120,120,20,0,0,"normal","normal","normal","normal","strong","normal"
9300056,56,"",7200,200,0,5,0,355,0,1,450,0,0,0,10.0,0,0,0,0,0,0,160,180,170,160,124,22,-15,-15,"strong","strong","normal","strong","strong","normal"
9300057,54,"",4400,200,0,0,0,170,0,1,99999,0,0,0,10.0,0,0,0,0,0,0,150,180,165,130,120,20,5,5,"weak","strong","normal","normal","normal","normal"
9300058,7,"",75,40,0,0,0,15,0,1,1,0,0,0,10.0,0,0,0,0,0,0,52,5,0,20,40,0,0,0,"normal","normal","normal","normal","normal","normal"
9300059,10,"",120,45,0,0,0,20,0,1,1,0,0,0,10.0,0,0,0,0,0,0,70,10,0,30,40,2,5,5,"normal","normal","normal","normal","normal","normal"
9300060,42,"",1100,60,0,0,0,296,0,1,100,0,0,0,10.0,0,0,0,0,0,0,85,60,0,40,100,5,20,20,"normal","normal","normal","normal","normal","normal"
9300061,30,"friendly",5000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,"normal","normal","normal","normal","normal","normal"
9300062,8,"flying",80,30,0,0,0,10,0,1,0,0,0,0,10.0,0,0,0,0,0,0,25,5,0,30,40,1,0,0,"normal","normal","normal","normal","normal","normal"
9300063,6,"flying",60,20,0,0,0,22,0,1,0,0,0,0,10.0,0,0,0,0,0,0,22,5,0,20,40,3,0,0,"normal","normal","normal","normal","normal","normal"
9300064,11,"flying",155,40,0,0,0,22,0,1,0,0,0,0,10.0,0,0,0,0,0,0,35,10,0,40,40,3,0,0,"normal","normal","normal","normal","normal","normal"
9300065,100,"",56000,200,0,0,0,1000,8150200,1,5000,0,0,0,10.0,0,0,0,0,0,0,480,800,0,500,205,45,-10,-10,"normal","normal","strong","normal","normal","normal"
