itemid,"inventory",price,max_slot_quantity,max_possession_count,min_level,max_level,experience,money,state_change_item,level_for_maker,npc,"flags"
1072284,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072285,"equip",2500,1,0,15,200,0,0,0,0,0,""
1072288,"equip",4000,1,0,20,200,0,0,0,0,0,""
1072291,"equip",7000,1,0,25,200,0,0,0,0,0,""
1072294,"equip",14500,1,0,30,200,0,0,0,0,0,""
1072297,"equip",19000,1,0,35,200,0,0,0,0,0,""
1072300,"equip",35000,1,0,40,200,0,0,0,0,0,""
1072303,"equip",50000,1,0,50,200,0,0,0,0,0,""
1072306,"equip",65000,1,0,60,200,0,0,0,0,0,""
1072309,"equip",90000,1,0,70,200,0,0,0,0,0,""
1072312,"equip",110000,1,0,80,200,0,0,0,0,0,""
1072315,"equip",140000,1,0,90,200,0,0,0,0,0,""
1072318,"equip",170000,1,0,100,200,0,0,0,0,0,""
1072321,"equip",180000,1,0,110,200,0,0,0,0,0,""
1072322,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072323,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072324,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072325,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072326,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072327,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072328,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072329,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072330,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072331,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072332,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072333,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072334,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072335,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072336,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072337,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072338,"equip",14500,1,0,30,200,0,0,0,0,0,""
1072341,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072342,"equip",1,1,0,70,200,0,0,0,0,0,"no_sale"
1072343,"equip",1,1,0,70,200,0,0,0,0,0,"no_sale"
1072344,"equip",1,1,0,50,200,0,0,0,0,0,"no_sale"
1072345,"equip",1,1,0,50,200,0,0,0,0,0,""
1072346,"equip",1,1,0,50,200,0,0,0,0,0,""
1072347,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072348,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072349,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072350,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072351,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072352,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072353,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072354,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072355,"equip",240000,1,0,120,200,0,0,0,0,0,""
1072356,"equip",180000,1,0,120,200,0,0,0,0,0,""
1072357,"equip",200000,1,0,120,200,0,0,0,0,0,""
1072358,"equip",225000,1,0,120,200,0,0,0,0,0,""
1072359,"equip",200000,1,0,120,200,0,0,0,0,0,""
1072360,"equip",1,1,0,0,200,0,0,0,0,0,"time_limited,no_trade"
1072361,"equip",240000,1,0,120,200,0,0,0,0,0,""
1072362,"equip",180000,1,0,120,200,0,0,0,0,0,""
1072363,"equip",200000,1,0,120,200,0,0,0,0,0,""
1072364,"equip",225000,1,0,120,200,0,0,0,0,0,""
1072365,"equip",200000,1,0,120,200,0,0,0,0,0,""
1072366,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_trade"
1072367,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072368,"equip",1,1,0,10,200,0,0,0,0,0,"no_trade"
1072369,"equip",1,1,0,30,200,0,0,0,0,0,"no_trade,no_sale,karma_scissorable"
1072370,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072371,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072373,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072374,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072375,"equip",1,1,0,58,200,0,0,0,0,0,"no_trade,no_sale,karma_scissorable"
1072376,"equip",1,1,0,68,200,0,0,0,0,0,"no_trade,no_sale,karma_scissorable"
1072377,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072379,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072380,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072381,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade,cash_item"
1072382,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade,cash_item"
1072383,"equip",1,1,0,0,200,0,0,0,0,0,"no_trade"
1072384,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072388,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072392,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072394,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072395,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072399,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072400,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072401,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072402,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072403,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072404,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072405,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072406,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072407,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072408,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072417,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1072419,"equip",1,1,1,15,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072420,"equip",1,1,1,15,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072421,"equip",1,1,1,15,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072422,"equip",1,1,1,15,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072423,"equip",1,1,1,15,200,0,0,0,0,0,"no_trade,karma_scissorable"
1072427,"equip",1,1,0,10,200,0,0,0,0,0,""
1072428,"equip",1,1,0,10,200,0,0,0,0,0,""
1072429,"equip",1,1,0,10,200,0,0,0,0,0,""
1072430,"equip",1,1,0,10,200,0,0,0,0,0,""
1072431,"equip",1,1,0,10,200,0,0,0,0,0,""
1072432,"equip",1,1,0,10,200,0,0,0,0,0,""
1072437,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1080000,"equip",0,1,0,0,200,0,0,0,0,0,"cash_item"
1080001,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1081000,"equip",0,1,0,0,200,0,0,0,0,0,"cash_item"
1081001,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1081002,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1081003,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1081004,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082000,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082001,"equip",15000,1,0,25,200,0,0,0,0,0,""
1082002,"equip",2000,1,0,10,200,0,0,0,0,0,""
1082003,"equip",2500,1,0,10,200,0,0,0,0,0,""
1082004,"equip",10000,1,0,20,200,0,0,0,0,0,""
1082005,"equip",27500,1,0,30,200,0,0,0,0,0,""
1082006,"equip",30000,1,0,30,200,0,0,0,0,0,""
1082007,"equip",25000,1,0,30,200,0,0,0,0,0,""
1082008,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082009,"equip",90000,1,0,50,200,0,0,0,0,0,""
1082010,"equip",100000,1,0,50,200,0,0,0,0,0,""
1082011,"equip",110000,1,0,50,200,0,0,0,0,0,""
1082012,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082013,"equip",10000,1,0,20,200,0,0,0,0,0,""
1082014,"equip",12000,1,0,20,200,0,0,0,0,0,""
1082015,"equip",14000,1,0,20,200,0,0,0,0,0,""
1082016,"equip",15000,1,0,25,200,0,0,0,0,0,""
1082017,"equip",17000,1,0,25,200,0,0,0,0,0,""
1082018,"equip",20000,1,0,25,200,0,0,0,0,0,""
1082019,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082020,"equip",10000,1,0,20,200,0,0,0,0,0,""
1082021,"equip",12000,1,0,20,200,0,0,0,0,0,""
1082022,"equip",14000,1,0,20,200,0,0,0,0,0,""
1082023,"equip",50000,1,0,40,200,0,0,0,0,0,""
1082024,"equip",60000,1,0,40,200,0,0,0,0,0,""
1082025,"equip",75000,1,0,40,200,0,0,0,0,0,""
1082026,"equip",15000,1,0,25,200,0,0,0,0,0,""
1082027,"equip",17000,1,0,25,200,0,0,0,0,0,""
1082028,"equip",20000,1,0,25,200,0,0,0,0,0,""
1082029,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082030,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082031,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082032,"equip",10000,1,0,20,200,0,0,0,0,0,""
1082033,"equip",12000,1,0,20,200,0,0,0,0,0,""
1082034,"equip",14000,1,0,20,200,0,0,0,0,0,""
1082035,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082036,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082037,"equip",15000,1,0,25,200,0,0,0,0,0,""
1082038,"equip",17000,1,0,25,200,0,0,0,0,0,""
1082039,"equip",20000,1,0,25,200,0,0,0,0,0,""
1082040,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082041,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082042,"equip",25000,1,0,30,200,0,0,0,0,0,""
1082043,"equip",27500,1,0,30,200,0,0,0,0,0,""
1082044,"equip",30000,1,0,30,200,0,0,0,0,0,""
1082045,"equip",40000,1,0,35,200,0,0,0,0,0,""
1082046,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082047,"equip",37500,1,0,35,200,0,0,0,0,0,""
1082048,"equip",25000,1,0,30,200,0,0,0,0,0,""
1082049,"equip",27500,1,0,30,200,0,0,0,0,0,""
1082050,"equip",30000,1,0,30,200,0,0,0,0,0,""
1082051,"equip",24000,1,0,30,200,0,0,0,0,0,""
1082052,"equip",25000,1,0,30,200,0,0,0,0,0,""
1082053,"equip",27500,1,0,30,200,0,0,0,0,0,""
1082054,"equip",32500,1,0,35,200,0,0,0,0,0,""
1082055,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082056,"equip",37500,1,0,35,200,0,0,0,0,0,""
1082057,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082058,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082059,"equip",120000,1,0,60,200,0,0,0,0,0,""
1082060,"equip",130000,1,0,60,200,0,0,0,0,0,""
1082061,"equip",140000,1,0,60,200,0,0,0,0,0,""
1082062,"equip",40000,1,0,40,200,0,0,0,0,0,""
1082063,"equip",42500,1,0,40,200,0,0,0,0,0,""
1082064,"equip",45000,1,0,40,200,0,0,0,0,0,""
1082065,"equip",85000,1,0,50,200,0,0,0,0,0,""
1082066,"equip",95000,1,0,50,200,0,0,0,0,0,""
1082067,"equip",90000,1,0,50,200,0,0,0,0,0,""
1082068,"equip",35000,1,0,35,200,0,0,0,0,0,""
1082069,"equip",37500,1,0,35,200,0,0,0,0,0,""
1082070,"equip",40000,1,0,35,200,0,0,0,0,0,""
1082071,"equip",45000,1,0,40,200,0,0,0,0,0,""
1082072,"equip",55000,1,0,40,200,0,0,0,0,0,""
1082073,"equip",65000,1,0,40,200,0,0,0,0,0,""
1082074,"equip",65000,1,0,40,200,0,0,0,0,0,""
1082075,"equip",45000,1,0,40,200,0,0,0,0,0,""
1082076,"equip",55000,1,0,40,200,0,0,0,0,0,""
1082077,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082078,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082079,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082080,"equip",100000,1,0,50,200,0,0,0,0,0,""
1082081,"equip",80000,1,0,50,200,0,0,0,0,0,""
1082082,"equip",90000,1,0,50,200,0,0,0,0,0,""
1082083,"equip",105000,1,0,50,200,0,0,0,0,0,""
1082084,"equip",85000,1,0,50,200,0,0,0,0,0,""
1082085,"equip",95000,1,0,50,200,0,0,0,0,0,""
1082086,"equip",105000,1,0,60,200,0,0,0,0,0,""
1082087,"equip",115000,1,0,60,200,0,0,0,0,0,""
1082088,"equip",125000,1,0,60,200,0,0,0,0,0,""
1082089,"equip",110000,1,0,60,200,0,0,0,0,0,""
1082090,"equip",120000,1,0,60,200,0,0,0,0,0,""
1082091,"equip",130000,1,0,60,200,0,0,0,0,0,""
1082092,"equip",110000,1,0,60,200,0,0,0,0,0,""
1082093,"equip",120000,1,0,60,200,0,0,0,0,0,""
1082094,"equip",130000,1,0,60,200,0,0,0,0,0,""
1082095,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082096,"equip",160000,1,0,70,200,0,0,0,0,0,""
1082097,"equip",170000,1,0,70,200,0,0,0,0,0,""
1082098,"equip",140000,1,0,70,200,0,0,0,0,0,""
1082099,"equip",145000,1,0,70,200,0,0,0,0,0,""
1082100,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082101,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082102,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082103,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082104,"equip",160000,1,0,70,200,0,0,0,0,0,""
1082105,"equip",170000,1,0,70,200,0,0,0,0,0,""
1082106,"equip",140000,1,0,70,200,0,0,0,0,0,""
1082107,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082108,"equip",160000,1,0,70,200,0,0,0,0,0,""
1082109,"equip",200000,1,0,80,200,0,0,0,0,0,""
1082110,"equip",205000,1,0,80,200,0,0,0,0,0,""
1082111,"equip",205000,1,0,80,200,0,0,0,0,0,""
1082112,"equip",210000,1,0,80,200,0,0,0,0,0,""
1082113,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082114,"equip",210000,1,0,80,200,0,0,0,0,0,""
1082115,"equip",215000,1,0,80,200,0,0,0,0,0,""
1082116,"equip",220000,1,0,80,200,0,0,0,0,0,""
1082117,"equip",220000,1,0,80,200,0,0,0,0,0,""
1082118,"equip",200000,1,0,80,200,0,0,0,0,0,""
1082119,"equip",205000,1,0,80,200,0,0,0,0,0,""
1082120,"equip",210000,1,0,80,200,0,0,0,0,0,""
1082121,"equip",200000,1,0,80,200,0,0,0,0,0,""
1082122,"equip",205000,1,0,80,200,0,0,0,0,0,""
1082123,"equip",210000,1,0,80,200,0,0,0,0,0,""
1082124,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082125,"equip",230000,1,0,90,200,0,0,0,0,0,""
1082126,"equip",230000,1,0,90,200,0,0,0,0,0,""
1082127,"equip",250000,1,0,90,200,0,0,0,0,0,""
1082128,"equip",240000,1,0,90,200,0,0,0,0,0,""
1082129,"equip",245000,1,0,90,200,0,0,0,0,0,""
1082130,"equip",250000,1,0,90,200,0,0,0,0,0,""
1082131,"equip",230000,1,0,90,200,0,0,0,0,0,""
1082132,"equip",235000,1,0,90,200,0,0,0,0,0,""
1082133,"equip",235000,1,0,90,200,0,0,0,0,0,""
1082134,"equip",240000,1,0,90,200,0,0,0,0,0,""
1082135,"equip",260000,1,0,100,200,0,0,0,0,0,""
1082136,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082137,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082138,"equip",270000,1,0,100,200,0,0,0,0,0,""
1082139,"equip",270000,1,0,100,200,0,0,0,0,0,""
1082140,"equip",275000,1,0,100,200,0,0,0,0,0,""
1082141,"equip",270000,1,0,100,200,0,0,0,0,0,""
1082142,"equip",215000,1,0,90,200,0,0,0,0,0,""
1082143,"equip",215000,1,0,90,200,0,0,0,0,0,""
1082144,"equip",215000,1,0,90,200,0,0,0,0,0,""
1082145,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082146,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082147,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082148,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082149,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082150,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082151,"equip",260000,1,0,100,200,0,0,0,0,0,""
1082152,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082153,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082154,"equip",270000,1,0,100,200,0,0,0,0,0,""
1082155,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082156,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082157,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082158,"equip",260000,1,0,100,200,0,0,0,0,0,""
1082159,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082160,"equip",270000,1,0,100,200,0,0,0,0,0,""
1082161,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082162,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082163,"equip",300000,1,0,110,200,0,0,0,0,0,""
1082164,"equip",300000,1,0,110,200,0,0,0,0,0,""
1082167,"equip",300000,1,0,110,200,0,0,0,0,0,""
1082168,"equip",300000,1,0,110,200,0,0,0,0,0,""
1082169,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082170,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082171,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082172,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082173,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082174,"equip",3000,1,0,10,200,0,0,0,0,0,""
1082175,"equip",1,1,0,20,200,0,0,0,0,0,""
1082176,"equip",1,1,0,20,200,0,0,0,0,0,""
1082177,"equip",1,1,0,20,200,0,0,0,0,0,""
1082178,"equip",1,1,0,20,200,0,0,0,0,0,""
1082179,"equip",1,1,0,20,200,0,0,0,0,0,""
1082180,"equip",5000,1,0,15,200,0,0,0,0,0,""
1082183,"equip",10000,1,0,20,200,0,0,0,0,0,""
1082186,"equip",15000,1,0,25,200,0,0,0,0,0,""
1082189,"equip",25000,1,0,30,200,0,0,0,0,0,""
1082192,"equip",30000,1,0,35,200,0,0,0,0,0,""
1082195,"equip",40000,1,0,40,200,0,0,0,0,0,""
1082198,"equip",85000,1,0,50,200,0,0,0,0,0,""
1082201,"equip",110000,1,0,60,200,0,0,0,0,0,""
1082204,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082207,"equip",200000,1,0,80,200,0,0,0,0,0,""
1082210,"equip",230000,1,0,90,200,0,0,0,0,0,""
1082213,"equip",265000,1,0,100,200,0,0,0,0,0,""
1082216,"equip",300000,1,0,110,200,0,0,0,0,0,""
1082218,"equip",170000,1,0,70,200,0,0,0,0,0,""
1082222,"equip",150000,1,0,70,200,0,0,0,0,0,""
1082223,"equip",1,1,0,50,200,0,0,0,0,0,""
1082224,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082225,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082227,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082228,"equip",1,1,0,15,200,0,0,0,0,0,""
1082229,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082230,"equip",1,1,0,50,200,0,0,0,0,0,"no_sale"
1082231,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082232,"equip",80000,1,0,50,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082233,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082234,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082235,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082236,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082237,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082238,"equip",335000,1,0,120,200,0,0,0,0,0,""
1082239,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082240,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082241,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082242,"equip",330000,1,0,120,200,0,0,0,0,0,""
1082243,"equip",335000,1,0,120,200,0,0,0,0,0,""
1082244,"equip",1,1,0,10,200,0,0,0,0,0,"time_limited,no_trade"
1082245,"equip",1,1,0,30,200,0,0,0,0,0,"no_trade"
1082246,"equip",1,1,0,50,200,0,0,0,0,0,""
1082247,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082249,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082250,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082251,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082252,"equip",1,1,0,13,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082254,"equip",1,1,0,35,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082255,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1082256,"equip",1,1,1,10,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082257,"equip",1,1,1,10,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082258,"equip",1,1,1,10,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082259,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082260,"equip",1,1,1,0,200,0,0,0,0,0,"no_trade,karma_scissorable"
1082262,"equip",1,1,0,0,200,0,0,0,0,0,""
1092000,"equip",3000,1,0,15,200,0,0,0,0,0,""
1092001,"equip",25000,1,0,25,200,0,0,0,0,0,""
1092002,"equip",50000,1,0,30,200,0,0,0,0,0,""
1092003,"equip",1000,1,0,5,200,0,0,0,0,0,""
1092004,"equip",150000,1,0,50,200,0,0,0,0,0,""
1092005,"equip",2000,1,0,10,200,0,0,0,0,0,""
1092006,"equip",15000,1,0,20,200,0,0,0,0,0,""
1092007,"equip",80000,1,0,35,200,0,0,0,0,0,""
1092008,"equip",2000,1,0,10,200,0,0,0,0,0,""
1092009,"equip",180000,1,0,60,200,0,0,0,0,0,""
1092010,"equip",190000,1,0,60,200,0,0,0,0,0,""
1092011,"equip",190000,1,0,60,200,0,0,0,0,0,""
1092012,"equip",100000,1,0,40,200,0,0,0,0,0,""
1092013,"equip",110000,1,0,40,200,0,0,0,0,0,""
1092014,"equip",110000,1,0,40,200,0,0,0,0,0,""
1092015,"equip",200000,1,0,70,200,0,0,0,0,0,""
1092016,"equip",210000,1,0,70,200,0,0,0,0,0,""
1092017,"equip",210000,1,0,70,200,0,0,0,0,0,""
1092018,"equip",20000,1,0,22,200,0,0,0,0,0,""
1092019,"equip",20000,1,0,22,200,0,0,0,0,0,""
1092020,"equip",20000,1,0,22,200,0,0,0,0,0,""
1092021,"equip",30000,1,0,22,200,0,0,0,0,0,""
1092022,"equip",10000,1,0,30,200,0,0,0,0,0,""
1092023,"equip",220000,1,0,80,200,0,0,0,0,0,""
1092024,"equip",230000,1,0,80,200,0,0,0,0,0,""
1092025,"equip",230000,1,0,80,200,0,0,0,0,0,""
1092026,"equip",240000,1,0,90,200,0,0,0,0,0,""
1092027,"equip",250000,1,0,90,200,0,0,0,0,0,""
1092028,"equip",250000,1,0,90,200,0,0,0,0,0,""
1092029,"equip",65000,1,0,33,200,0,0,0,0,0,""
1092030,"equip",15000,1,0,20,200,0,0,0,0,0,""
1092031,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092032,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092033,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092034,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092035,"equip",20000,1,0,30,200,0,0,0,0,0,"no_trade"
1092036,"equip",260000,1,0,100,200,0,0,0,0,0,""
1092037,"equip",270000,1,0,100,200,0,0,0,0,0,""
1092038,"equip",280000,1,0,100,200,0,0,0,0,0,""
1092039,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092040,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092041,"equip",1,1,0,120,200,0,0,0,0,0,"no_trade,no_sale"
1092042,"equip",350000,1,0,120,200,0,0,0,0,0,"no_trade,no_sale"
1092044,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092045,"equip",200000,1,0,64,200,0,0,0,0,0,""
1092046,"equip",200000,1,0,64,200,0,0,0,0,0,""
1092047,"equip",200000,1,0,64,200,0,0,0,0,0,""
1092049,"equip",300000,1,0,120,200,0,0,0,0,0,""
1092050,"equip",100000,1,0,80,200,0,0,0,0,0,""
1092052,"equip",1,1,0,20,200,0,0,0,0,0,""
1092056,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092057,"equip",350000,1,0,120,200,0,0,0,0,0,""
1092058,"equip",350000,1,0,120,200,0,0,0,0,0,""
1092059,"equip",350000,1,0,120,200,0,0,0,0,0,""
1092060,"equip",300000,1,0,110,200,0,0,0,0,0,""
1092061,"equip",1100000,1,0,100,200,0,0,0,0,0,""
1092062,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1092067,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102000,"equip",50000,1,0,50,200,0,0,0,0,0,""
1102001,"equip",50000,1,0,50,200,0,0,0,0,0,""
1102002,"equip",50000,1,0,50,200,0,0,0,0,0,""
1102003,"equip",50000,1,0,50,200,0,0,0,0,0,""
1102004,"equip",50000,1,0,50,200,0,0,0,0,0,""
1102005,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102006,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102007,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102008,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102009,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102010,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102011,"equip",70000,1,0,55,200,0,0,0,0,0,""
1102012,"equip",70000,1,0,55,200,0,0,0,0,0,""
1102013,"equip",70000,1,0,55,200,0,0,0,0,0,""
1102014,"equip",70000,1,0,55,200,0,0,0,0,0,""
1102015,"equip",90000,1,0,60,200,0,0,0,0,0,""
1102016,"equip",90000,1,0,60,200,0,0,0,0,0,""
1102017,"equip",90000,1,0,60,200,0,0,0,0,0,""
1102018,"equip",90000,1,0,60,200,0,0,0,0,0,""
1102019,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102020,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102021,"equip",140000,1,0,65,200,0,0,0,0,0,""
1102022,"equip",140000,1,0,65,200,0,0,0,0,0,""
1102023,"equip",140000,1,0,65,200,0,0,0,0,0,""
1102024,"equip",140000,1,0,65,200,0,0,0,0,0,""
1102025,"equip",1,1,0,0,200,0,0,0,0,0,"cash_item"
1102026,"equip",200000,1,0,75,200,0,0,0,0,0,""
1102027,"equip",200000,1,0,75,200,0,0,0,0,0,""
1102028,"equip",200000,1,0,75,200,0,0,0,0,0,""
1102029,"equip",200000,1,0,75,200,0,0,0,0,0,""
1102030,"equip",200000,1,0,75,200,0,0,0,0,0,""
